student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:19,16:17,"[4, 5, 7, 18]","[9, 11, 18]"
2,16:39,12:38,"[4, 11, 12]","[1, 3, 9, 13, 16, 17]"
3,16:09,13:15,"[3, 6, 7, 9, 18, 20]","[1, 3, 10]"
4,13:44,14:51,"[9, 11, 14, 20]","[7, 12, 15, 20]"
5,11:58,14:25,"[10, 16, 19]","[2, 4, 10, 11]"
6,16:00,12:03,"[1, 9, 16, 19]","[2, 4, 10, 18, 20]"
7,12:20,12:31,"[1, 7, 9, 14, 16, 18]","[5, 8, 10, 11, 13]"
8,12:12,17:17,"[7, 8, 11, 12, 19]","[2, 4, 9]"
9,15:37,16:28,"[7, 8, 10, 12, 18]","[5, 8, 10, 14, 17]"
10,15:01,11:45,"[2, 11, 20]","[1, 5, 7, 12, 17, 20]"
11,15:45,13:08,"[1, 2, 7, 12, 16]","[8, 10, 12, 18, 19]"
12,11:58,15:49,"[2, 6, 11, 12, 14, 20]","[6, 7, 10, 11, 12, 14]"
13,14:13,13:49,"[5, 6, 16]","[7, 9, 10, 13, 16, 19]"
14,16:35,12:45,"[3, 4, 6, 9, 15, 18]","[12, 14, 19]"
15,13:39,17:20,"[3, 4, 9, 15, 16]","[1, 4, 6, 8, 10]"
16,15:21,13:12,"[4, 5, 7, 12]","[1, 6, 10, 14, 15, 20]"
17,16:18,16:44,"[4, 8, 12, 14, 18, 19]","[10, 18, 20]"
18,14:45,15:41,"[1, 9, 20]","[2, 4, 6, 8, 13, 17]"
19,11:02,11:41,"[3, 6, 11, 14]","[2, 3, 5, 7, 11, 16]"
20,12:35,16:15,"[4, 7, 8, 18, 20]","[1, 9, 14]"
21,13:54,12:47,"[7, 8, 16]","[3, 7, 13, 15, 18]"
22,11:21,14:24,"[4, 14, 15, 17, 20]","[4, 7, 9, 12, 13]"
23,12:08,15:37,"[1, 9, 10, 15, 16, 17]","[3, 4, 5, 18]"
24,16:00,14:29,"[1, 6, 11, 20]","[1, 4, 14]"
25,12:34,12:25,"[5, 10, 18]","[4, 6, 7, 15]"
26,13:22,15:40,"[4, 16, 18, 20]","[5, 6, 12, 14, 16, 18]"
27,12:01,17:12,"[2, 8, 9, 15, 16, 18]","[1, 14, 20]"
28,15:29,13:17,"[2, 7, 12]","[10, 11, 17]"
29,16:13,15:48,"[10, 11, 15]","[1, 6, 10, 11, 12]"
30,13:26,11:05,"[5, 9, 15, 18, 19]","[4, 7, 9, 17, 18, 20]"
31,16:55,16:39,"[3, 4, 12, 13, 14]","[1, 3, 13, 14, 16]"
32,11:59,17:13,"[3, 4, 8, 9, 16, 17]","[1, 4, 10, 16, 20]"
33,13:34,15:25,"[2, 4, 11, 13, 16, 20]","[4, 8, 9, 14, 18]"
34,14:56,12:11,"[2, 3, 8, 10, 17]","[6, 13, 18, 20]"
35,12:17,14:18,"[10, 14, 17, 19]","[5, 8, 9, 10, 17]"
36,11:02,16:13,"[3, 5, 10, 15, 19, 20]","[6, 7, 9, 18]"
37,11:42,16:22,"[2, 8, 14, 15, 20]","[7, 9, 12, 15]"
38,16:17,15:46,"[5, 8, 11, 18, 20]","[4, 10, 12, 13]"
39,12:32,15:37,"[1, 2, 6, 11, 12, 18]","[5, 6, 19]"
