student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,12:11,17:29,"[7, 15, 20]","[12, 15, 16, 17]"
2,16:15,13:33,"[1, 2, 5, 6, 12]","[2, 6, 8, 9, 12]"
3,17:00,13:32,"[5, 7, 8, 15]","[5, 11, 12, 17]"
4,17:18,11:16,"[2, 13, 17]","[3, 5, 9, 11, 18]"
5,11:08,14:12,"[5, 8, 13, 14, 15]","[2, 8, 12, 15, 16]"
6,13:26,12:34,"[2, 3, 4, 5, 8, 19]","[2, 11, 13, 16, 18]"
7,12:34,14:53,"[2, 5, 8, 9, 13, 14]","[6, 7, 11, 12, 18]"
8,12:33,14:51,"[7, 8, 12, 16, 17]","[6, 7, 16, 20]"
9,11:30,13:07,"[4, 10, 14]","[3, 5, 8, 10, 13, 15]"
10,15:12,11:57,"[7, 8, 10, 16, 20]","[6, 8, 14, 16]"
11,15:08,17:02,"[5, 7, 11, 18]","[6, 9, 11, 15]"
12,15:30,14:54,"[1, 4, 8, 14]","[3, 13, 18, 19]"
13,12:43,13:17,"[7, 9, 12, 16, 19, 20]","[3, 6, 11, 12, 18, 20]"
14,16:19,12:17,"[1, 2, 13, 14, 18]","[14, 15, 18]"
15,12:26,15:02,"[5, 13, 16]","[2, 7, 8, 9, 12, 20]"
16,14:16,12:22,"[1, 14, 17, 18, 20]","[1, 3, 9, 11, 13]"
17,14:42,12:43,"[2, 13, 17, 18, 19]","[2, 16, 17]"
18,17:08,14:25,"[5, 12, 17]","[1, 4, 13, 14]"
19,14:46,16:01,"[2, 7, 14, 18, 19]","[2, 9, 10, 13, 17, 18]"
20,11:56,17:32,"[5, 7, 18]","[7, 10, 13]"
21,14:40,17:21,"[2, 4, 8, 14, 16, 20]","[5, 10, 13, 17]"
22,14:21,11:57,"[7, 10, 12, 13, 15]","[8, 14, 15]"
23,15:26,11:40,"[5, 6, 8, 16, 19, 20]","[4, 8, 12, 16, 17, 18]"
24,16:50,16:37,"[3, 5, 6, 9, 11, 19]","[2, 3, 4, 10, 13]"
25,12:25,13:14,"[1, 4, 12, 17]","[10, 12, 13, 14, 19]"
26,12:52,14:04,"[3, 4, 5, 7, 15]","[9, 13, 20]"
27,14:31,11:40,"[6, 12, 20]","[1, 3, 4, 5, 6, 10]"
28,15:10,14:09,"[9, 10, 11]","[1, 2, 5, 17]"
