student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,15:08,13:53,"[8, 10, 14, 15, 17, 18]","[3, 8, 11, 14, 15, 18]"
2,13:42,14:40,"[2, 7, 9, 16, 20]","[4, 5, 6, 9, 12, 17]"
3,14:37,15:35,"[8, 12, 13, 19, 20]","[1, 2, 5, 11, 15, 16]"
4,15:34,15:42,"[1, 6, 9, 11]","[3, 9, 14]"
5,14:08,15:01,"[1, 6, 18, 19]","[5, 8, 11, 14, 17, 18]"
6,12:53,14:01,"[7, 8, 10, 12, 18, 19]","[1, 3, 10, 20]"
7,13:47,16:33,"[3, 5, 6, 9, 10, 15]","[9, 13, 14, 19]"
8,17:28,16:16,"[3, 12, 14, 18, 19]","[5, 6, 10, 16]"
9,17:30,13:26,"[10, 11, 16, 17]","[1, 3, 5, 16, 18, 20]"
10,16:10,15:01,"[2, 6, 9, 12, 17, 18]","[5, 7, 9]"
11,13:32,17:39,"[5, 8, 10, 13, 14, 20]","[3, 9, 17, 18, 19, 20]"
12,17:25,15:09,"[8, 9, 16]","[6, 8, 9, 13, 17, 20]"
13,16:13,14:58,"[1, 8, 10, 11, 12]","[3, 4, 6, 9, 13, 18]"
14,11:54,15:57,"[5, 9, 18, 19]","[1, 9, 14, 18, 19]"
15,13:40,16:09,"[2, 6, 7, 9, 12, 19]","[6, 14, 16]"
16,16:17,16:29,"[9, 12, 16, 17]","[4, 5, 7, 19]"
17,11:45,13:12,"[5, 12, 16, 18]","[2, 6, 8, 9, 15, 16]"
18,15:10,17:32,"[2, 3, 4, 8, 18, 20]","[2, 7, 9, 10, 19]"
19,15:19,15:37,"[2, 3, 6, 11, 14, 19]","[1, 5, 10, 19]"
20,14:51,15:02,"[5, 7, 15]","[6, 8, 17, 18, 20]"
21,13:52,13:50,"[4, 14, 20]","[4, 9, 14, 16, 20]"
22,13:31,16:00,"[2, 4, 9, 14, 19]","[1, 4, 10, 13, 17, 18]"
23,16:47,16:02,"[4, 12, 15, 18, 19]","[3, 7, 9, 12, 14, 18]"
24,11:05,11:18,"[10, 15, 16]","[1, 2, 3, 12, 17]"
25,12:56,12:33,"[5, 6, 18]","[3, 7, 8, 13]"
26,17:05,11:39,"[2, 5, 7, 9, 19, 20]","[7, 9, 11, 14, 15]"
27,14:05,17:00,"[6, 10, 11, 15]","[3, 4, 12, 13]"
28,12:15,14:08,"[2, 11, 13, 14, 15, 18]","[1, 2, 11, 14]"
29,13:02,15:27,"[1, 6, 12]","[1, 5, 8, 10, 16, 20]"
30,11:14,16:00,"[6, 13, 17]","[5, 6, 9, 10, 19, 20]"
31,16:03,17:01,"[4, 8, 20]","[1, 3, 4, 8]"
32,13:35,14:13,"[4, 5, 13, 19]","[8, 12, 15, 18, 19]"
33,14:34,12:03,"[2, 6, 15, 16, 20]","[7, 13, 15, 16, 19]"
34,14:44,12:03,"[3, 11, 16]","[5, 12, 17, 19]"
35,17:14,12:03,"[1, 3, 9, 15, 17]","[2, 7, 10, 16, 18, 20]"
36,15:28,14:47,"[3, 4, 10, 14, 15, 17]","[7, 8, 9, 11]"
37,15:55,13:20,"[5, 12, 13, 14, 16, 18]","[1, 5, 10, 12, 14, 17]"
38,17:08,16:57,"[5, 10, 15, 18]","[2, 6, 7, 10, 13, 20]"
39,15:46,17:21,"[4, 6, 10]","[3, 9, 10, 14, 20]"
40,11:16,17:33,"[2, 13, 18]","[3, 10, 12, 15]"
41,13:39,13:11,"[1, 3, 15, 20]","[2, 7, 14, 17, 18, 20]"
42,11:24,12:56,"[1, 6, 9, 18]","[12, 16, 17]"
43,15:30,16:59,"[8, 9, 13, 16, 17]","[6, 15, 19, 20]"
44,14:31,15:37,"[1, 3, 8, 11, 17]","[2, 6, 7, 10, 13, 17]"
45,13:57,15:28,"[3, 8, 9, 11, 15, 19]","[2, 4, 9, 18, 20]"
46,15:30,11:09,"[2, 4, 5, 6, 11, 13]","[1, 12, 18, 19, 20]"
47,12:22,11:05,"[4, 5, 8, 13, 17, 20]","[7, 13, 15, 19, 20]"
48,17:08,14:36,"[8, 9, 19]","[3, 4, 5, 6]"
49,11:54,14:28,"[7, 8, 18]","[6, 7, 12, 16, 19]"
50,12:17,17:30,"[3, 4, 6, 8, 10, 13]","[3, 6, 7, 20]"
51,13:39,17:09,"[7, 10, 12, 14, 16]","[1, 2, 5, 6, 16]"
52,14:02,17:20,"[3, 5, 17, 18]","[4, 7, 13]"
53,12:44,14:19,"[4, 5, 13, 14, 17, 20]","[8, 10, 20]"
54,17:21,17:30,"[11, 15, 18]","[3, 8, 19]"
55,12:10,15:10,"[3, 4, 5, 6, 7, 9]","[1, 6, 7, 15, 19]"
56,17:37,17:19,"[2, 5, 7, 9, 14]","[4, 15, 18]"
57,12:11,11:13,"[3, 4, 8, 10, 18]","[4, 5, 8]"
58,14:10,16:35,"[3, 5, 8, 12, 14]","[2, 3, 14]"
59,14:30,14:25,"[6, 14, 19]","[1, 6, 9, 18, 19]"
60,16:39,16:10,"[2, 3, 11, 13, 19]","[2, 4, 5, 8]"
61,15:38,15:50,"[2, 3, 17]","[3, 4, 5, 14, 18, 20]"
62,15:01,12:57,"[10, 12, 14, 16, 17, 19]","[2, 3, 9, 10, 11, 19]"
63,12:07,13:26,"[3, 5, 9, 11, 12]","[4, 5, 11, 19]"
64,13:20,17:33,"[3, 4, 11, 15, 16, 17]","[2, 6, 9, 12, 13, 20]"
65,15:22,12:49,"[1, 3, 7, 9, 10, 19]","[6, 19, 20]"
66,13:29,15:09,"[9, 14, 16]","[7, 15, 17, 18]"
67,17:15,15:25,"[5, 7, 16, 20]","[2, 7, 12, 14, 18]"
68,16:36,12:51,"[6, 13, 14, 16]","[4, 6, 8, 12, 14]"
69,16:30,12:03,"[3, 7, 13, 16]","[2, 10, 12, 17, 19, 20]"
70,12:46,15:27,"[1, 8, 9, 11, 12, 17]","[3, 4, 5, 15]"
71,16:47,11:54,"[1, 9, 20]","[6, 7, 8, 15, 18, 20]"
72,12:02,15:10,"[3, 5, 8, 12, 13, 14]","[2, 5, 10, 15, 18, 19]"
73,14:07,14:37,"[1, 2, 5, 6, 7, 14]","[9, 12, 13, 16, 18, 20]"
74,16:58,11:52,"[1, 2, 10]","[3, 4, 15, 17, 18, 20]"
75,13:38,17:10,"[3, 6, 7, 9, 14, 19]","[1, 8, 18]"
76,13:23,12:51,"[1, 2, 3, 13, 16, 17]","[3, 8, 9, 13]"
77,15:12,16:19,"[3, 4, 7, 9, 17, 18]","[2, 4, 9, 10, 13, 17]"
78,17:36,14:59,"[2, 10, 19]","[4, 7, 14, 18]"
79,16:49,15:14,"[2, 5, 14, 19, 20]","[2, 5, 7]"
80,12:51,15:30,"[1, 4, 13, 17, 18, 20]","[2, 5, 9, 10, 18, 19]"
81,14:14,15:49,"[1, 4, 10]","[1, 12, 17, 19]"
82,16:00,12:51,"[3, 4, 6, 8, 10, 18]","[9, 11, 14]"
83,15:58,15:10,"[4, 10, 11, 12]","[10, 12, 16, 20]"
84,11:37,16:01,"[1, 8, 10]","[6, 10, 16]"
85,14:15,12:32,"[3, 9, 12, 19]","[1, 2, 9, 10, 19]"
86,16:53,13:27,"[2, 5, 14, 16, 20]","[3, 6, 18]"
87,16:07,16:01,"[4, 7, 11, 12, 19]","[4, 17, 19]"
88,11:27,15:05,"[2, 9, 13, 15, 17, 19]","[3, 9, 12, 16, 18, 20]"
89,17:05,17:38,"[1, 2, 8, 9, 20]","[6, 11, 16, 18]"
90,14:58,11:02,"[1, 4, 5, 12, 16]","[4, 12, 13, 17]"
91,13:41,12:38,"[1, 11, 12, 18]","[3, 6, 12]"
92,13:51,16:51,"[2, 13, 16, 20]","[1, 7, 11, 20]"
93,14:40,15:04,"[10, 12, 16, 19]","[1, 5, 12, 15, 16]"
94,16:12,11:38,"[1, 3, 6, 12, 13]","[7, 9, 12, 15, 16]"
95,15:47,16:44,"[2, 3, 5, 9, 12, 13]","[2, 8, 13, 15, 16, 18]"
96,14:23,14:38,"[1, 2, 7, 13, 19]","[5, 9, 11, 13, 15]"
97,12:51,13:08,"[4, 7, 8, 16, 17]","[1, 6, 8, 11, 19, 20]"
98,14:43,11:09,"[1, 3, 5, 6, 11, 14]","[2, 9, 10, 12, 15, 16]"
99,17:20,12:34,"[6, 11, 14]","[1, 2, 4, 10, 11]"
100,11:06,15:58,"[2, 15, 16, 17]","[1, 2, 5, 11, 16, 19]"
