student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:25,15:05,"[3, 6, 10, 12, 18, 20]","[5, 8, 11, 20]"
2,12:08,16:20,"[1, 5, 8, 13]","[1, 3, 10, 15, 17]"
3,11:34,12:25,"[1, 9, 11, 12, 14]","[8, 12, 16, 19]"
4,12:51,11:02,"[6, 10, 14, 16]","[2, 5, 7, 11, 15, 19]"
5,12:02,16:06,"[2, 3, 5, 11, 13, 14]","[2, 10, 15, 16]"
6,15:31,12:54,"[2, 8, 13, 16, 18]","[4, 16, 18]"
7,16:58,13:40,"[3, 9, 11, 15, 16]","[2, 3, 7, 8, 10, 12]"
8,16:45,11:41,"[4, 5, 9, 14, 17]","[1, 2, 7, 16]"
9,16:01,11:19,"[1, 7, 11, 19]","[4, 7, 20]"
10,12:25,14:46,"[8, 11, 12, 15]","[1, 7, 17, 19]"
11,15:58,15:11,"[4, 5, 13, 16, 20]","[6, 10, 11, 16, 19, 20]"
12,13:52,15:45,"[1, 6, 9, 16]","[1, 12, 13, 14, 17]"
13,11:57,11:30,"[3, 7, 17, 19]","[2, 12, 14, 15, 18]"
14,17:25,15:30,"[1, 7, 11, 12, 19, 20]","[2, 3, 4, 5, 11, 14]"
15,15:25,13:29,"[1, 11, 12, 18, 20]","[2, 7, 17, 19]"
16,17:09,16:09,"[4, 7, 9]","[1, 3, 5, 8, 10, 13]"
17,11:32,15:58,"[4, 5, 11, 20]","[1, 11, 18]"
18,11:50,15:43,"[3, 4, 5, 8, 15, 18]","[4, 10, 14, 17, 18, 19]"
19,16:05,16:26,"[10, 14, 20]","[4, 5, 6, 12, 14, 19]"
20,16:45,14:27,"[5, 9, 10, 16, 17]","[16, 17, 18, 20]"
21,12:48,12:33,"[1, 8, 17]","[3, 5, 11, 13, 15]"
22,15:36,13:02,"[2, 3, 7, 11, 14, 16]","[1, 9, 10, 11, 12, 18]"
23,11:20,14:08,"[2, 8, 17, 19]","[9, 13, 14]"
24,14:52,13:54,"[4, 5, 9, 13, 17]","[5, 6, 11, 15, 16]"
25,12:32,14:46,"[5, 14, 17, 18]","[4, 6, 9, 13, 18]"
26,12:56,13:01,"[2, 4, 13, 16, 17, 18]","[5, 7, 11, 18, 19]"
27,16:36,17:34,"[6, 8, 12, 16, 17, 18]","[1, 4, 6, 16, 17, 20]"
28,11:57,14:00,"[3, 11, 20]","[13, 15, 19]"
29,17:08,14:05,"[8, 11, 14, 18]","[3, 4, 5, 9, 15]"
30,15:58,11:10,"[5, 7, 13, 15, 19, 20]","[1, 6, 7, 10, 14, 18]"
31,15:53,13:35,"[4, 5, 7, 10, 11, 19]","[1, 7, 10, 18, 20]"
32,16:11,16:41,"[1, 2, 11]","[2, 8, 16, 17, 20]"
33,14:40,11:12,"[7, 9, 12, 18]","[7, 13, 20]"
34,11:15,16:51,"[4, 5, 16, 20]","[3, 5, 11, 13, 14, 17]"
35,15:14,16:54,"[2, 4, 5, 8]","[7, 9, 10, 14]"
36,11:44,13:53,"[3, 9, 11, 14]","[2, 3, 5, 15]"
37,11:24,16:05,"[2, 9, 11, 13, 19]","[4, 8, 14, 15, 18]"
38,11:56,13:17,"[9, 13, 14, 15, 20]","[2, 14, 18, 19]"
39,15:17,16:23,"[2, 3, 4, 10, 18, 19]","[5, 6, 11, 19, 20]"
40,15:50,12:06,"[9, 13, 18]","[1, 7, 17]"
41,11:08,13:34,"[1, 2, 16, 18, 20]","[8, 9, 13, 14, 15]"
42,12:43,15:40,"[5, 7, 8, 10, 18, 19]","[6, 7, 12, 16, 19, 20]"
43,12:08,14:49,"[1, 2, 5, 11, 13, 15]","[9, 11, 15, 17, 19]"
44,16:43,12:49,"[4, 7, 16, 19]","[6, 9, 13, 14, 15, 17]"
45,12:23,12:18,"[1, 3, 4, 14, 18, 19]","[1, 5, 6, 10, 11, 16]"
46,12:19,16:37,"[2, 12, 16]","[3, 7, 10]"
47,11:53,12:22,"[2, 11, 19]","[4, 8, 17, 20]"
48,12:34,14:04,"[7, 8, 20]","[1, 5, 20]"
49,13:04,12:39,"[1, 3, 5, 11]","[2, 6, 15, 17, 18, 20]"
50,12:01,17:09,"[6, 9, 15, 18, 20]","[2, 6, 7, 8, 9, 20]"
51,14:04,13:07,"[7, 8, 12, 15]","[13, 18, 20]"
52,17:01,12:48,"[1, 2, 6, 18]","[2, 7, 19]"
53,13:38,17:33,"[6, 11, 12, 19]","[3, 10, 14, 15, 19]"
54,12:30,13:16,"[11, 13, 18, 20]","[7, 10, 12, 20]"
55,15:00,11:08,"[2, 6, 8, 12, 16, 18]","[4, 8, 18]"
56,16:25,15:42,"[4, 6, 7]","[6, 14, 15, 17]"
57,14:33,12:00,"[6, 8, 15, 16, 18]","[2, 4, 7, 9, 12, 13]"
58,16:21,16:42,"[1, 3, 4, 18]","[6, 8, 10, 19]"
59,12:48,12:17,"[5, 7, 13]","[4, 9, 12, 17, 19, 20]"
60,15:14,12:24,"[5, 11, 12, 14, 19]","[6, 7, 8, 10]"
61,15:58,14:18,"[3, 5, 7, 13]","[12, 13, 16, 18, 19]"
62,13:47,12:19,"[4, 12, 16]","[12, 14, 19]"
63,15:05,14:37,"[4, 6, 10, 14]","[5, 8, 10, 15, 18]"
64,16:22,12:34,"[1, 5, 6, 11, 13, 19]","[7, 11, 18]"
65,14:13,17:17,"[4, 7, 10, 12]","[3, 6, 10, 12]"
66,14:20,15:36,"[9, 13, 20]","[8, 10, 11]"
67,16:44,11:49,"[1, 7, 8, 12, 20]","[2, 8, 9, 13, 16]"
68,12:27,17:00,"[7, 11, 13, 18]","[3, 13, 16]"
69,13:33,12:18,"[4, 6, 8, 11, 16, 19]","[6, 8, 13, 19]"
70,14:41,15:21,"[3, 4, 5, 13, 14, 15]","[3, 7, 18, 20]"
71,14:57,15:56,"[11, 17, 18]","[3, 6, 9, 13, 16]"
72,12:34,14:41,"[6, 8, 14, 20]","[5, 9, 10, 12, 17]"
73,16:37,13:40,"[10, 13, 18]","[2, 5, 8, 9, 10, 14]"
