student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,11:33,13:23,"[2, 4, 7, 9, 10, 14]","[5, 7, 13, 16]"
2,12:39,16:44,"[1, 13, 18]","[6, 8, 12]"
3,17:05,12:25,"[6, 11, 14]","[2, 4, 6, 7, 12]"
4,15:29,14:04,"[5, 7, 15]","[5, 6, 9, 10, 17, 20]"
5,16:04,14:02,"[1, 3, 4, 13, 15, 17]","[3, 7, 8, 12, 14]"
6,15:00,12:54,"[1, 5, 12, 19]","[10, 11, 18]"
7,12:06,13:45,"[2, 4, 17, 18]","[1, 4, 6, 7, 13, 15]"
8,15:41,15:47,"[3, 5, 10, 14]","[7, 13, 15, 17]"
9,12:58,14:51,"[3, 5, 7, 14, 16]","[4, 8, 16]"
10,17:17,12:41,"[3, 7, 19]","[1, 8, 10, 11]"
11,14:39,16:29,"[4, 5, 8, 10, 11, 16]","[3, 5, 19]"
12,17:20,15:43,"[1, 2, 11, 13, 16]","[1, 3, 6, 8, 13, 16]"
13,17:13,12:40,"[2, 10, 15, 16, 18]","[5, 6, 12, 16, 19]"
14,17:14,14:47,"[12, 14, 16]","[2, 3, 5, 14, 17, 18]"
15,15:14,16:39,"[7, 11, 15, 16, 18, 20]","[3, 5, 12]"
16,14:01,14:43,"[2, 9, 12, 14]","[1, 16, 18, 19]"
17,17:25,12:11,"[9, 17, 18]","[14, 17, 18, 19, 20]"
18,15:50,16:32,"[1, 7, 9, 10, 11, 15]","[5, 6, 10, 11, 14, 17]"
19,13:22,16:57,"[6, 8, 12, 15, 17, 20]","[3, 6, 10]"
20,15:19,15:06,"[1, 7, 10, 20]","[1, 2, 10, 15, 18, 20]"
21,14:42,11:10,"[1, 8, 9, 12, 19, 20]","[5, 15, 16, 17, 18]"
22,12:48,15:35,"[2, 8, 12, 15, 19]","[2, 3, 4, 6, 12]"
23,11:42,12:27,"[7, 11, 20]","[7, 14, 19]"
24,15:55,15:36,"[11, 12, 15, 17, 18]","[3, 13, 14, 16, 17, 19]"
25,16:48,14:51,"[5, 9, 13]","[2, 9, 11, 16]"
26,11:25,15:13,"[10, 14, 16, 18]","[5, 10, 11, 19]"
27,14:46,11:34,"[13, 14, 16, 18, 19]","[5, 11, 18]"
28,11:22,15:58,"[1, 3, 8, 10, 19]","[10, 11, 15, 16]"
29,12:56,17:20,"[3, 5, 7, 12, 17, 20]","[9, 11, 12, 18, 20]"
30,16:46,14:17,"[4, 13, 15]","[2, 6, 11, 15]"
31,13:44,15:29,"[2, 8, 16, 20]","[3, 10, 12, 19]"
32,16:42,15:57,"[12, 14, 15, 20]","[7, 11, 12, 17]"
33,11:57,13:07,"[3, 6, 9, 11, 17, 19]","[2, 8, 13, 14, 15]"
34,11:01,15:32,"[1, 7, 17]","[6, 8, 14, 15, 19]"
35,14:39,11:53,"[7, 8, 12, 18]","[2, 4, 5, 19, 20]"
36,13:25,15:27,"[2, 3, 6, 13, 18]","[11, 14, 18]"
37,14:03,16:55,"[14, 18, 20]","[5, 6, 12, 14, 18]"
38,12:14,16:11,"[1, 6, 9, 12, 13, 14]","[3, 6, 7]"
39,14:14,14:10,"[9, 10, 16, 18]","[6, 8, 15, 18]"
40,15:49,11:39,"[3, 9, 11]","[3, 9, 12, 18]"
41,14:52,11:21,"[1, 6, 15, 16]","[3, 10, 17, 19]"
42,12:26,14:27,"[11, 15, 19]","[1, 4, 5, 7, 14]"
43,17:35,17:16,"[3, 6, 13, 15, 18, 19]","[1, 3, 4, 9, 15]"
44,12:10,14:58,"[13, 14, 16, 18, 19]","[9, 12, 14, 16, 17]"
45,17:18,15:56,"[1, 9, 14, 16, 17, 19]","[4, 5, 8, 9, 11, 18]"
46,15:47,11:23,"[7, 12, 13, 14]","[1, 3, 7, 8, 11, 15]"
47,11:43,16:19,"[1, 2, 4, 9, 15]","[5, 9, 15, 19, 20]"
48,16:59,13:51,"[2, 6, 11, 14, 15]","[2, 6, 8, 9]"
49,12:42,13:40,"[1, 3, 8, 13, 17, 19]","[3, 8, 9, 14, 16, 18]"
50,11:37,11:25,"[15, 16, 20]","[1, 2, 13]"
51,13:55,11:44,"[5, 8, 10, 15, 17]","[16, 19, 20]"
52,15:35,12:32,"[6, 7, 10, 16]","[3, 14, 20]"
53,16:14,15:44,"[4, 6, 12, 17]","[2, 3, 7, 8, 10, 16]"
54,15:50,16:00,"[1, 6, 9, 10, 20]","[3, 11, 13, 17]"
55,17:34,13:36,"[7, 8, 12, 13, 19]","[5, 7, 10, 14, 17, 20]"
56,11:56,15:56,"[12, 15, 16, 20]","[5, 7, 9, 18]"
57,11:54,14:49,"[2, 3, 8, 17, 19]","[1, 6, 7, 14, 15, 18]"
58,16:36,17:17,"[3, 11, 15, 17, 18]","[3, 5, 6]"
59,14:51,12:46,"[11, 13, 15, 19, 20]","[9, 10, 15, 16, 17]"
60,14:29,13:00,"[2, 6, 9, 12, 14]","[5, 8, 11, 13, 17]"
61,11:30,14:39,"[1, 2, 13, 14]","[5, 6, 10, 15]"
62,15:03,15:16,"[4, 7, 11, 14, 15, 17]","[5, 9, 12, 15, 17, 18]"
63,11:32,17:28,"[4, 5, 7, 12, 18, 20]","[7, 8, 19]"
