student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:28,17:32,"[5, 9, 12, 13, 16, 17]","[1, 9, 12, 16]"
2,14:35,12:50,"[1, 8, 15, 18, 20]","[5, 12, 15, 20]"
3,14:52,14:26,"[2, 3, 6, 7, 11, 19]","[11, 13, 17]"
4,17:34,14:25,"[1, 2, 3]","[3, 4, 8, 14, 15, 17]"
5,11:24,12:00,"[5, 14, 18]","[2, 6, 11, 17, 18, 20]"
6,12:48,16:56,"[3, 13, 14, 16, 20]","[13, 16, 18, 20]"
7,11:43,11:57,"[1, 3, 7]","[9, 12, 13]"
8,16:34,13:27,"[4, 8, 9, 10, 11, 12]","[6, 12, 17, 19]"
9,17:31,16:53,"[1, 2, 13, 14]","[1, 2, 8, 14, 17]"
10,15:33,16:36,"[7, 13, 20]","[3, 4, 6, 8, 9, 18]"
11,12:37,12:13,"[2, 9, 14]","[2, 12, 15, 16, 17, 20]"
12,15:22,15:32,"[7, 10, 11, 12, 15, 16]","[6, 8, 12, 15, 16, 18]"
13,16:55,17:06,"[1, 6, 7, 8, 20]","[6, 8, 9, 11]"
14,12:55,13:40,"[1, 2, 8, 17, 20]","[4, 12, 18]"
15,17:17,14:28,"[1, 5, 9, 11, 17]","[4, 8, 16, 17]"
16,14:59,12:01,"[9, 12, 15, 16]","[2, 6, 10, 15, 20]"
17,12:53,13:39,"[7, 9, 11, 15, 17]","[9, 10, 17]"
18,13:59,11:21,"[1, 5, 9, 18]","[5, 8, 14]"
19,11:06,15:25,"[7, 14, 16]","[2, 18, 19]"
20,16:04,12:22,"[2, 9, 14, 19, 20]","[3, 7, 13, 18, 19]"
21,17:14,15:14,"[1, 6, 12, 13, 19]","[1, 2, 5]"
22,17:12,15:32,"[3, 4, 7, 13, 14, 18]","[7, 10, 12]"
23,17:11,15:44,"[4, 9, 16, 18, 20]","[7, 13, 18, 19, 20]"
24,12:24,11:38,"[3, 8, 11, 12, 14]","[3, 5, 6, 10, 11]"
25,12:23,13:55,"[1, 6, 7, 12, 14]","[2, 6, 11, 15, 16, 20]"
26,13:34,15:15,"[1, 4, 8, 11, 12, 15]","[7, 9, 12, 14]"
27,16:32,14:45,"[5, 8, 10, 17]","[6, 11, 13, 15, 17, 20]"
28,12:47,17:14,"[2, 8, 14, 15, 17]","[2, 4, 13, 15, 17, 18]"
29,17:31,12:32,"[1, 10, 11, 12, 18, 19]","[6, 10, 12, 16]"
30,15:40,13:00,"[5, 8, 9, 16, 18]","[2, 10, 12, 14, 16, 20]"
31,12:46,11:27,"[10, 11, 13, 20]","[2, 5, 9]"
32,15:00,15:16,"[9, 11, 13, 14, 16, 20]","[4, 6, 7, 9, 13]"
33,12:18,12:34,"[2, 9, 12, 17]","[1, 5, 7, 10, 18]"
34,13:19,12:16,"[1, 2, 6, 10]","[1, 6, 7, 10, 18]"
35,13:23,11:17,"[4, 12, 20]","[7, 15, 16, 18]"
36,15:26,12:45,"[1, 4, 5, 17]","[10, 13, 15, 16, 17]"
37,11:21,15:26,"[1, 12, 13, 14, 17]","[1, 5, 9]"
38,13:35,15:14,"[4, 12, 13, 14, 16, 18]","[3, 12, 20]"
39,14:35,17:10,"[2, 4, 5, 8, 12, 14]","[1, 2, 3, 8]"
40,17:32,12:36,"[1, 4, 8, 16, 19, 20]","[7, 11, 14, 15]"
41,14:39,13:31,"[8, 11, 13, 18]","[3, 11, 20]"
42,12:44,14:52,"[2, 5, 12]","[4, 5, 10, 16, 20]"
43,15:13,16:32,"[1, 7, 8, 9]","[4, 14, 16]"
44,12:23,12:07,"[11, 13, 16, 20]","[7, 11, 12, 18, 20]"
45,12:47,11:50,"[3, 8, 9, 11, 13]","[5, 15, 18, 19, 20]"
46,13:21,13:02,"[9, 11, 14]","[4, 6, 12, 16, 19]"
47,16:22,12:33,"[5, 18, 20]","[9, 19, 20]"
48,15:26,14:45,"[10, 11, 12, 13]","[3, 11, 12, 15, 17, 20]"
49,15:32,13:53,"[6, 13, 20]","[7, 11, 20]"
50,13:17,13:50,"[5, 10, 11, 12, 13, 20]","[2, 11, 17, 18]"
51,15:33,16:13,"[3, 4, 6, 9, 17]","[3, 6, 10, 16]"
52,12:02,15:39,"[3, 8, 10, 15]","[4, 7, 8, 9]"
53,14:45,17:03,"[6, 7, 10, 16, 19]","[5, 9, 12, 13, 15, 16]"
54,15:39,17:05,"[7, 8, 19]","[16, 17, 20]"
55,15:22,12:56,"[1, 5, 10, 11, 12, 13]","[3, 5, 10, 13, 16, 17]"
56,11:11,13:30,"[6, 9, 11, 14, 19]","[2, 4, 5, 14, 15]"
57,15:52,13:17,"[8, 10, 17]","[4, 6, 7, 13, 17, 18]"
58,13:29,12:10,"[3, 7, 10, 16, 20]","[5, 8, 13, 17]"
59,14:07,11:36,"[7, 9, 12, 17]","[4, 5, 7, 8, 18]"
60,14:54,15:45,"[2, 9, 18]","[4, 15, 16, 17, 18, 20]"
61,14:12,11:31,"[1, 2, 6, 10, 14, 19]","[3, 12, 13, 16, 18]"
62,12:51,14:22,"[15, 17, 18]","[1, 12, 13, 17, 18]"
63,14:21,13:21,"[1, 3, 5, 11, 14, 17]","[9, 10, 20]"
64,14:41,14:00,"[8, 9, 10, 13, 14, 17]","[2, 3, 10, 17]"
65,11:12,11:27,"[2, 3, 4, 10, 12]","[3, 4, 5, 20]"
66,12:04,16:49,"[5, 6, 17, 18]","[1, 6, 8, 12, 13, 18]"
67,13:57,15:13,"[5, 10, 11, 15, 19]","[1, 6, 9, 10, 14]"
68,11:36,15:34,"[1, 6, 7, 12, 14, 20]","[4, 10, 12, 14, 16, 20]"
69,11:28,16:04,"[2, 10, 11, 12, 18, 19]","[1, 17, 18, 20]"
70,14:52,11:16,"[2, 5, 10, 11, 18, 20]","[4, 7, 8, 11, 18]"
71,13:42,11:28,"[3, 6, 20]","[9, 11, 14]"
72,14:04,16:09,"[2, 8, 14]","[2, 7, 8, 11, 12, 16]"
73,12:55,14:11,"[3, 4, 6, 16, 20]","[7, 11, 13, 15, 17, 18]"
74,14:18,16:45,"[5, 6, 7, 17, 19]","[4, 5, 15, 16]"
75,16:42,11:29,"[6, 7, 9, 14, 20]","[3, 11, 15, 16]"
76,11:18,11:14,"[3, 13, 14, 17]","[5, 6, 7, 19]"
77,15:17,17:21,"[2, 3, 6, 11, 18, 19]","[5, 6, 8, 16]"
78,13:58,12:46,"[3, 15, 18, 20]","[5, 8, 9, 16, 18]"
79,13:21,17:18,"[8, 9, 17, 18, 20]","[3, 9, 13]"
80,16:07,12:58,"[1, 6, 9, 18, 19]","[2, 14, 15, 17, 20]"
81,17:18,12:02,"[5, 7, 14, 18]","[1, 2, 4, 6]"
82,11:05,16:01,"[3, 5, 7, 10, 13, 18]","[3, 15, 17, 18]"
83,17:18,11:09,"[3, 6, 10]","[1, 6, 13]"
84,12:33,14:38,"[1, 4, 5, 11]","[1, 3, 4, 9, 10, 12]"
85,14:29,11:34,"[4, 6, 14, 15, 19, 20]","[4, 9, 11, 12, 14]"
86,15:18,17:18,"[8, 9, 11, 16]","[1, 3, 4, 11, 13, 16]"
87,13:35,15:35,"[1, 6, 8, 15, 16]","[3, 6, 13, 18, 20]"
88,13:08,11:21,"[6, 10, 15]","[8, 10, 18]"
89,15:16,16:01,"[1, 2, 7, 11]","[11, 13, 16, 18]"
90,17:18,12:08,"[3, 5, 6, 11, 14, 20]","[1, 11, 13]"
91,17:08,11:20,"[9, 12, 15]","[3, 10, 11]"
92,12:58,11:36,"[1, 4, 8, 9, 11, 14]","[2, 7, 14]"
93,12:15,16:23,"[1, 5, 7, 8, 10, 20]","[2, 4, 5]"
94,16:29,11:16,"[1, 3, 12, 18]","[6, 7, 12]"
95,15:43,12:24,"[3, 4, 14, 18, 20]","[5, 6, 12, 16]"
96,16:31,15:40,"[6, 11, 16]","[4, 5, 6, 10, 14]"
97,13:11,16:00,"[1, 2, 4, 15]","[2, 16, 17]"
98,12:40,11:49,"[1, 8, 10, 11]","[3, 6, 11, 14, 18]"
99,15:32,15:40,"[2, 4, 14, 16]","[10, 17, 19]"
100,17:28,14:51,"[14, 16, 19]","[8, 13, 16, 18]"
