student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:54,13:36,"[14, 17, 18]","[1, 4, 6, 8, 10, 13]"
2,16:46,16:04,"[1, 4, 8, 19]","[4, 6, 10, 13, 17]"
3,15:29,11:57,"[3, 11, 12, 13, 19]","[6, 10, 11, 20]"
4,13:14,14:04,"[3, 4, 9, 17, 19]","[2, 4, 10, 11, 12]"
5,17:28,12:47,"[4, 7, 13, 16]","[5, 7, 8, 9]"
6,15:02,12:19,"[2, 11, 14]","[12, 15, 16, 18, 19]"
7,15:58,17:17,"[5, 8, 12, 15, 16]","[1, 2, 6, 8, 9, 20]"
8,11:54,16:11,"[1, 10, 12, 18, 19, 20]","[7, 13, 19]"
9,14:58,15:33,"[4, 11, 12]","[4, 8, 20]"
10,17:09,12:03,"[2, 14, 16, 20]","[1, 4, 5, 6, 10, 20]"
11,12:01,11:12,"[1, 3, 9, 14]","[2, 6, 7, 9, 16, 17]"
12,15:06,11:19,"[3, 9, 11, 17, 20]","[3, 16, 18]"
13,14:42,13:12,"[10, 13, 15, 16, 18]","[3, 5, 9, 11]"
14,17:07,11:42,"[3, 5, 15]","[3, 9, 12, 13, 15, 19]"
15,15:41,15:55,"[5, 9, 17, 18]","[2, 3, 8, 12, 16, 18]"
16,17:37,14:03,"[5, 8, 9, 14, 15, 17]","[4, 11, 12, 16, 17, 20]"
17,14:30,13:26,"[1, 3, 5, 13, 17, 19]","[1, 5, 6, 8, 15]"
18,11:09,11:37,"[1, 10, 11]","[7, 18, 20]"
19,11:36,14:10,"[5, 6, 7]","[1, 3, 4, 13, 18]"
20,16:58,16:27,"[2, 10, 17, 18]","[3, 5, 6, 9, 13, 20]"
21,11:19,14:55,"[11, 18, 19, 20]","[1, 2, 4, 6, 7, 10]"
22,11:54,13:11,"[3, 6, 18]","[4, 6, 9, 14]"
23,13:29,15:50,"[8, 12, 13]","[5, 9, 10, 19]"
24,11:42,16:17,"[6, 9, 13, 16]","[6, 10, 15]"
25,14:58,11:03,"[10, 16, 19]","[4, 9, 13, 15, 16, 19]"
26,12:46,14:42,"[6, 7, 8, 9, 16]","[2, 8, 10, 12, 14]"
27,13:56,14:55,"[1, 2, 4, 9, 14, 18]","[1, 6, 7, 8, 10, 18]"
28,12:49,15:00,"[11, 15, 16]","[1, 2, 6, 10, 19]"
29,13:12,12:58,"[8, 11, 19]","[1, 2, 3, 6, 12, 16]"
30,13:36,14:04,"[4, 6, 9, 10, 13, 15]","[1, 2, 8, 12, 17]"
31,16:17,16:20,"[1, 2, 3, 11, 18]","[4, 11, 15, 16, 18]"
32,12:22,15:44,"[1, 2, 8, 16, 18]","[1, 3, 13, 18]"
33,13:18,15:40,"[4, 8, 14, 18, 19, 20]","[2, 13, 18]"
34,16:42,14:58,"[3, 7, 16, 17, 19]","[4, 13, 18]"
35,15:36,16:02,"[5, 7, 17]","[3, 4, 8, 9, 11, 18]"
36,13:45,16:02,"[13, 17, 20]","[1, 7, 11, 18]"
37,12:41,12:52,"[1, 5, 8, 13, 14, 15]","[2, 7, 11, 14, 19]"
38,13:02,16:59,"[11, 13, 15, 18]","[9, 12, 18, 19]"
39,11:23,14:19,"[2, 6, 16, 20]","[4, 8, 9, 10]"
40,11:41,16:20,"[10, 19, 20]","[1, 7, 15, 17]"
41,13:42,11:14,"[3, 7, 16, 20]","[6, 8, 9, 10, 11, 17]"
42,11:01,17:30,"[1, 3, 14, 16, 18]","[8, 18, 20]"
43,14:27,15:43,"[7, 8, 10, 16, 18, 20]","[5, 10, 11, 13, 18, 19]"
44,17:14,13:52,"[2, 9, 12, 13, 17, 20]","[2, 3, 18]"
45,17:37,13:36,"[1, 12, 13, 16, 17, 18]","[1, 6, 9, 12, 16]"
46,11:52,11:47,"[2, 9, 14, 18]","[1, 3, 11]"
47,11:19,12:44,"[1, 4, 6, 9, 13]","[7, 9, 15]"
48,16:26,14:46,"[1, 2, 6, 10, 12]","[3, 10, 14, 17]"
49,11:46,15:58,"[1, 4, 7, 10, 14, 15]","[8, 13, 15, 17]"
50,14:43,13:33,"[7, 11, 12, 13]","[1, 5, 11, 17]"
51,16:58,14:24,"[2, 10, 13, 16, 17, 19]","[1, 8, 10, 14, 20]"
52,17:22,15:35,"[4, 11, 14, 17]","[4, 6, 10, 15, 17, 20]"
53,12:39,12:54,"[2, 3, 5, 6, 9, 20]","[1, 2, 7, 11, 13]"
54,11:24,12:30,"[1, 17, 18, 20]","[1, 2, 6, 8, 14]"
55,16:14,11:38,"[4, 7, 12, 15, 18]","[2, 3, 5, 12, 13, 16]"
56,13:59,12:02,"[8, 9, 12, 14, 15]","[1, 5, 10, 15, 18]"
57,11:31,12:09,"[5, 6, 9, 11, 12, 19]","[2, 4, 7, 18]"
58,15:02,13:41,"[1, 10, 14, 19]","[2, 13, 14]"
59,14:47,13:03,"[2, 3, 5, 8, 15, 18]","[3, 6, 7]"
60,14:26,16:48,"[3, 12, 20]","[1, 2, 4, 9, 14, 20]"
61,13:22,16:18,"[5, 8, 9, 10, 12]","[3, 4, 6, 14, 20]"
62,12:42,16:57,"[3, 9, 10]","[4, 5, 8, 14, 17]"
63,17:37,15:26,"[2, 4, 8, 10, 13]","[2, 8, 10, 13, 19, 20]"
64,11:13,13:00,"[6, 7, 8, 12]","[2, 6, 9, 11, 20]"
65,14:54,16:51,"[2, 8, 14, 16]","[3, 5, 8, 11, 20]"
66,17:15,12:50,"[1, 2, 17]","[1, 10, 12, 14, 19]"
67,11:38,17:33,"[14, 18, 19]","[12, 13, 19, 20]"
68,13:46,12:49,"[2, 13, 14, 15, 17]","[6, 8, 14, 16]"
69,15:43,14:11,"[4, 5, 6, 7, 16]","[3, 5, 15, 17]"
70,12:14,13:42,"[2, 9, 16, 17, 20]","[13, 16, 19]"
71,15:08,17:09,"[1, 3, 7, 12, 17]","[2, 6, 20]"
72,14:25,14:33,"[6, 12, 13]","[3, 6, 11, 12, 16]"
73,16:27,17:12,"[1, 3, 6, 10, 13]","[7, 10, 13, 18, 20]"
74,14:17,15:27,"[4, 8, 12]","[4, 11, 12, 13, 14]"
75,16:14,17:02,"[5, 15, 16, 17, 20]","[6, 7, 17, 18, 20]"
76,12:05,15:18,"[1, 3, 8, 11, 14, 16]","[2, 10, 15, 19]"
77,12:10,17:29,"[7, 11, 15, 17]","[6, 11, 20]"
78,17:39,11:31,"[7, 11, 14]","[2, 5, 7, 13, 15]"
79,13:11,11:03,"[6, 9, 10, 14, 18]","[1, 3, 11, 15]"
80,14:28,16:36,"[1, 11, 17, 18]","[3, 6, 8, 9, 20]"
81,11:20,16:33,"[6, 8, 9, 14, 18]","[1, 2, 11, 19]"
82,15:12,11:27,"[2, 5, 7, 16, 18, 20]","[5, 12, 16, 18]"
83,17:07,14:38,"[7, 12, 19, 20]","[1, 5, 10, 11, 12]"
84,11:45,15:32,"[3, 9, 17, 18]","[1, 4, 14]"
85,11:15,11:02,"[1, 5, 9, 11, 14, 18]","[1, 16, 17, 20]"
86,14:26,15:31,"[5, 7, 11, 12]","[3, 15, 18, 19]"
87,11:11,11:01,"[6, 8, 10, 16, 20]","[6, 9, 13]"
88,14:42,17:22,"[1, 8, 9, 16]","[1, 3, 11, 13, 15, 19]"
89,14:41,12:56,"[6, 11, 19]","[13, 17, 20]"
90,13:30,13:12,"[1, 4, 6, 10, 11, 16]","[3, 6, 7, 12]"
91,11:12,13:15,"[1, 17, 19]","[1, 5, 7, 14, 15, 20]"
92,17:03,13:44,"[3, 4, 18]","[3, 6, 10, 16, 19, 20]"
93,16:15,12:22,"[1, 2, 11, 18, 19, 20]","[3, 8, 15]"
94,15:20,14:19,"[5, 6, 8]","[5, 9, 16, 19]"
95,12:59,16:31,"[1, 12, 13, 19, 20]","[4, 9, 11, 15, 20]"
96,13:40,16:36,"[2, 6, 9, 12, 17, 18]","[4, 7, 15, 16, 17, 19]"
97,12:10,15:27,"[4, 10, 14]","[2, 3, 7, 9, 13, 14]"
98,14:01,12:08,"[2, 3, 7, 12]","[2, 10, 11, 15, 17]"
99,11:13,15:29,"[1, 2, 6, 9]","[2, 9, 11, 20]"
100,17:04,11:15,"[2, 6, 9, 10, 11, 17]","[1, 4, 7, 12, 14]"
