student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,13:32,14:16,"[1, 3, 10, 11, 17, 18]","[1, 4, 13, 14, 15, 17]"
2,15:41,13:19,"[2, 6, 7, 12, 13, 19]","[3, 10, 16]"
3,15:50,14:11,"[3, 5, 10, 12, 13, 16]","[2, 7, 13, 14]"
4,15:11,15:12,"[9, 11, 13, 17]","[12, 13, 14, 19, 20]"
5,12:46,13:21,"[6, 9, 20]","[2, 14, 15, 16, 17]"
6,11:30,16:09,"[1, 4, 6, 13, 16]","[1, 8, 18]"
7,14:58,11:47,"[2, 11, 18]","[2, 8, 15]"
8,16:16,16:14,"[6, 10, 17]","[8, 11, 13, 16, 17, 20]"
9,15:46,14:39,"[2, 6, 11, 14, 17]","[1, 3, 9, 10, 11, 19]"
10,15:25,17:35,"[8, 9, 10, 12, 15]","[10, 18, 19]"
11,15:01,13:05,"[2, 3, 11, 14, 15]","[3, 6, 7, 14]"
12,12:06,15:34,"[1, 2, 9]","[5, 8, 9, 14, 19]"
13,12:53,14:18,"[2, 16, 17, 18]","[5, 7, 10, 13]"
14,15:13,16:26,"[2, 6, 7, 12, 13, 19]","[1, 2, 4, 18]"
15,14:05,17:27,"[3, 9, 15, 17]","[5, 6, 8, 9, 11, 12]"
16,13:41,12:30,"[2, 3, 4, 9, 11]","[5, 8, 10, 19]"
17,16:10,13:30,"[5, 9, 11, 17, 18, 20]","[4, 5, 8, 16, 17, 18]"
18,14:55,13:32,"[5, 13, 15, 19, 20]","[5, 8, 13, 14, 16]"
19,16:04,15:37,"[6, 8, 11]","[5, 11, 18]"
20,15:56,17:02,"[12, 14, 17]","[3, 4, 12, 13, 16, 19]"
21,14:10,11:54,"[5, 8, 9, 16]","[4, 8, 10, 17]"
22,14:52,16:12,"[5, 6, 10]","[10, 13, 15, 18, 19]"
23,11:05,16:59,"[1, 10, 13]","[2, 5, 15, 18, 20]"
24,17:39,13:39,"[5, 11, 12, 17, 18, 19]","[1, 5, 6, 13, 17]"
25,11:09,13:12,"[6, 8, 13]","[7, 11, 14]"
26,13:31,15:35,"[3, 5, 11, 19]","[1, 4, 10, 15, 16]"
27,12:13,17:08,"[1, 12, 16]","[3, 5, 11, 14, 15, 20]"
28,11:54,13:01,"[2, 4, 7, 10, 12]","[3, 5, 10, 20]"
29,13:01,11:19,"[3, 8, 10, 12, 13, 19]","[1, 15, 16, 18, 20]"
30,11:47,14:02,"[2, 14, 15, 16]","[2, 10, 16]"
31,13:08,16:23,"[7, 8, 11, 13, 14, 16]","[2, 11, 13, 14, 17, 18]"
32,12:11,17:04,"[6, 8, 9]","[3, 13, 15, 16, 18, 19]"
33,11:36,11:56,"[8, 9, 10, 12]","[2, 5, 9, 14, 20]"
34,13:36,16:45,"[1, 10, 11, 12, 17]","[5, 16, 19]"
35,15:10,16:11,"[4, 12, 20]","[1, 8, 9, 15]"
36,12:27,14:07,"[7, 13, 16]","[1, 2, 8, 17, 19, 20]"
37,15:12,17:08,"[8, 19, 20]","[3, 5, 7, 10, 13, 20]"
38,14:05,16:55,"[1, 6, 7, 14, 19, 20]","[1, 2, 4, 6, 13]"
39,13:42,14:57,"[6, 13, 20]","[1, 4, 6, 11, 19]"
40,13:57,13:10,"[6, 12, 15, 18, 20]","[1, 5, 10, 19, 20]"
41,11:16,11:31,"[1, 5, 6, 7, 11, 16]","[3, 9, 11, 14, 19]"
42,17:02,16:47,"[11, 12, 14, 15, 17, 18]","[5, 6, 7, 11, 13, 18]"
43,14:56,11:11,"[5, 7, 11, 18]","[6, 8, 9, 13, 16]"
44,15:23,11:51,"[2, 15, 16, 19]","[6, 11, 13, 18, 19]"
45,17:15,14:37,"[4, 7, 8, 9, 13, 17]","[3, 9, 12, 14, 15]"
46,12:08,15:25,"[4, 6, 7, 19]","[12, 13, 14, 17, 19]"
47,11:23,16:01,"[2, 6, 15]","[4, 6, 8, 12, 20]"
48,16:41,17:31,"[4, 5, 14, 15]","[4, 12, 14, 20]"
49,11:48,16:54,"[10, 17, 19]","[5, 6, 11, 13, 15, 18]"
50,13:00,13:49,"[3, 6, 7, 11, 12, 18]","[3, 5, 6, 8, 11, 19]"
51,16:02,12:35,"[5, 7, 11]","[2, 5, 6, 8, 14, 19]"
52,14:45,13:32,"[3, 6, 12, 14, 17, 18]","[1, 8, 9, 12, 14, 17]"
53,15:12,15:33,"[4, 8, 9, 19]","[1, 10, 11, 15]"
54,16:21,15:47,"[8, 14, 17]","[1, 3, 12, 16]"
55,12:26,14:53,"[2, 5, 6, 9, 19, 20]","[6, 11, 16, 19]"
56,15:00,16:00,"[5, 7, 8]","[4, 6, 14, 16]"
57,14:41,13:52,"[2, 4, 7, 16, 20]","[10, 11, 15]"
58,13:39,16:51,"[6, 8, 12, 19, 20]","[1, 2, 13, 17]"
59,12:36,17:28,"[3, 8, 14]","[2, 4, 8, 10, 15]"
60,11:27,15:56,"[8, 10, 12]","[3, 7, 10, 16]"
61,13:56,16:21,"[4, 9, 11, 16, 18, 20]","[1, 2, 9, 10, 18, 19]"
62,15:22,15:19,"[8, 10, 11]","[8, 10, 11, 20]"
63,17:03,13:29,"[7, 9, 12, 16]","[6, 11, 12]"
64,13:16,15:33,"[6, 8, 10, 12, 18, 20]","[1, 4, 6, 17, 18]"
65,15:43,17:34,"[2, 10, 11, 14, 18, 20]","[4, 10, 13]"
66,14:52,16:21,"[7, 10, 13, 16]","[1, 2, 6, 11]"
67,13:33,17:23,"[8, 10, 18]","[5, 7, 9, 17, 20]"
68,16:04,12:09,"[5, 8, 11, 15, 18]","[2, 5, 7, 11, 14]"
69,15:20,15:59,"[5, 8, 14]","[4, 8, 11, 12, 13, 18]"
70,14:44,16:46,"[1, 9, 17]","[5, 6, 9, 19]"
71,14:29,14:08,"[1, 9, 14, 15, 18, 19]","[6, 8, 19, 20]"
72,12:43,16:31,"[1, 7, 9, 13, 18, 19]","[5, 8, 20]"
73,13:39,17:18,"[7, 14, 20]","[2, 10, 13, 19]"
74,13:25,13:56,"[2, 5, 10, 11, 17, 20]","[2, 5, 11]"
75,16:53,15:13,"[1, 4, 6, 12, 15, 16]","[6, 9, 15, 17, 18, 19]"
76,11:59,11:20,"[1, 5, 10, 16]","[3, 4, 8, 10]"
77,17:23,14:51,"[1, 13, 17, 18, 20]","[10, 11, 14, 16]"
