student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,17:09,12:28,"[8, 12, 13]","[2, 5, 7]"
2,14:45,12:51,"[3, 5, 8]","[1, 7, 13, 17]"
3,11:09,14:05,"[3, 7, 13, 15, 16, 19]","[1, 8, 9, 14, 16, 17]"
4,14:20,17:11,"[3, 4, 9, 13, 16]","[2, 4, 11, 13, 20]"
5,15:52,14:20,"[3, 8, 16, 17]","[3, 5, 7, 19, 20]"
6,13:08,12:19,"[2, 7, 16, 18]","[5, 10, 15, 19]"
7,15:08,17:13,"[12, 14, 18]","[4, 5, 6, 20]"
8,15:45,11:37,"[11, 12, 16, 18]","[5, 7, 10, 17, 20]"
9,16:14,14:39,"[3, 10, 12, 17, 18]","[1, 8, 12]"
10,11:28,17:30,"[2, 8, 9, 10, 11]","[4, 6, 9, 10, 13, 14]"
11,13:40,11:20,"[1, 4, 6, 7, 10, 13]","[6, 11, 19]"
12,16:08,14:01,"[3, 5, 8, 14, 15, 19]","[2, 3, 4, 10, 19]"
13,11:37,16:46,"[3, 4, 5, 12, 16, 17]","[1, 3, 5, 7, 11, 20]"
14,14:11,12:40,"[4, 10, 12, 13, 19]","[1, 11, 12]"
15,13:13,14:33,"[2, 7, 16, 19, 20]","[6, 11, 14]"
16,16:18,14:24,"[3, 4, 7, 8, 15, 20]","[4, 5, 13, 16, 19]"
17,15:11,14:29,"[3, 5, 15, 16, 17]","[12, 13, 19]"
18,15:14,12:05,"[2, 8, 15]","[1, 2, 4, 7, 15]"
19,12:33,15:34,"[1, 12, 14, 17, 20]","[3, 7, 17, 19, 20]"
20,13:51,15:49,"[8, 11, 17]","[1, 7, 13, 17]"
21,14:39,15:19,"[3, 8, 10, 11, 13, 20]","[3, 10, 14, 18]"
22,13:17,15:12,"[11, 12, 17]","[4, 7, 10, 12, 13, 16]"
23,14:36,12:52,"[7, 10, 13, 19, 20]","[12, 13, 17]"
24,14:55,11:38,"[12, 19, 20]","[7, 14, 16, 17]"
25,16:27,12:44,"[3, 6, 9, 14, 16, 17]","[4, 9, 10, 17, 20]"
26,14:51,14:49,"[8, 9, 12, 14, 15, 17]","[7, 8, 17, 20]"
27,13:26,14:11,"[3, 4, 6, 12, 13, 16]","[1, 2, 5, 14, 19, 20]"
28,14:54,17:39,"[3, 4, 7, 9]","[3, 5, 10, 15, 19, 20]"
29,17:03,12:56,"[2, 3, 11, 12]","[3, 5, 12]"
30,14:10,13:02,"[2, 3, 8]","[8, 10, 11, 12, 20]"
31,11:18,13:07,"[3, 4, 11, 17]","[6, 12, 14, 20]"
32,17:18,15:36,"[5, 6, 9, 13]","[3, 4, 8, 14, 18]"
33,13:43,16:06,"[3, 4, 6, 7, 10, 11]","[2, 6, 8, 10, 11, 18]"
34,11:14,11:22,"[3, 4, 16, 17, 19]","[5, 7, 8, 11, 14]"
35,12:01,14:31,"[2, 5, 6, 15, 19, 20]","[10, 12, 14, 19]"
36,12:04,16:47,"[12, 16, 17, 19]","[6, 9, 10, 16]"
37,15:36,14:35,"[5, 9, 16, 17, 18]","[7, 10, 13, 17, 19]"
38,12:44,14:26,"[4, 5, 16]","[2, 10, 12, 13]"
39,16:45,15:22,"[10, 12, 13, 17]","[1, 3, 5, 20]"
40,15:30,15:40,"[6, 15, 19]","[4, 5, 14, 19]"
41,16:33,14:54,"[2, 12, 17]","[4, 6, 11, 12, 16, 20]"
42,14:41,12:30,"[8, 12, 14, 16, 19]","[2, 5, 8, 11, 12]"
43,12:22,14:11,"[6, 12, 16, 17, 18]","[1, 5, 9, 10]"
44,14:36,12:29,"[10, 15, 19]","[9, 10, 13, 15]"
45,11:45,13:10,"[3, 15, 16]","[5, 11, 15, 16]"
46,12:20,11:25,"[4, 12, 15, 16, 19, 20]","[7, 13, 18, 19]"
47,17:23,11:50,"[5, 6, 17, 19]","[2, 3, 17]"
48,15:49,14:30,"[7, 10, 18]","[4, 5, 7, 9, 13]"
49,12:22,12:53,"[1, 2, 5, 7, 11, 15]","[1, 2, 10, 19]"
50,16:41,13:17,"[1, 3, 7, 8, 11, 14]","[4, 7, 17]"
51,17:12,15:17,"[4, 14, 16, 17]","[3, 5, 12]"
52,12:15,14:49,"[2, 14, 20]","[1, 3, 7, 9, 10, 14]"
53,13:40,12:49,"[6, 11, 16]","[2, 8, 13]"
54,12:12,12:36,"[1, 9, 10, 13, 17, 20]","[4, 5, 7, 16]"
55,17:37,14:52,"[3, 8, 11]","[12, 14, 17, 18]"
56,14:35,17:17,"[5, 6, 12, 15, 16, 20]","[4, 8, 16, 17]"
57,14:03,13:37,"[6, 8, 11, 18, 20]","[5, 7, 8, 11, 14, 20]"
58,12:09,11:24,"[3, 9, 19]","[11, 15, 19]"
59,16:48,16:08,"[1, 5, 8, 11, 13, 20]","[4, 10, 12, 13]"
60,13:16,16:47,"[4, 13, 14, 15, 20]","[1, 7, 11, 16, 18]"
61,16:10,13:50,"[1, 11, 17, 20]","[4, 12, 16, 19]"
62,16:32,12:27,"[4, 6, 20]","[1, 2, 3, 9, 15, 18]"
63,11:58,17:26,"[2, 3, 7, 8]","[11, 12, 13, 16]"
64,14:07,12:22,"[2, 6, 9, 15, 16, 20]","[2, 8, 13, 17, 18, 19]"
65,11:10,15:50,"[6, 15, 16, 17]","[4, 19, 20]"
66,16:32,11:50,"[6, 10, 11, 17, 18, 19]","[4, 13, 15, 18, 20]"
67,11:37,16:21,"[6, 10, 12]","[2, 12, 13, 17, 20]"
68,14:43,12:53,"[3, 8, 9, 16, 18]","[3, 7, 10, 15, 16, 18]"
69,12:02,16:32,"[3, 4, 6, 10, 13, 18]","[4, 6, 8, 11, 16, 19]"
70,13:14,12:17,"[7, 8, 13, 15]","[1, 10, 12, 17]"
71,14:00,16:34,"[4, 16, 17, 19]","[2, 4, 12, 15, 19]"
72,17:25,15:47,"[4, 9, 11]","[4, 7, 16]"
73,12:17,17:22,"[4, 5, 14, 15, 19]","[1, 5, 12]"
74,17:36,15:15,"[11, 13, 15]","[4, 13, 14, 17, 20]"
75,17:14,16:40,"[3, 5, 6, 8, 14, 16]","[7, 9, 15, 18, 20]"
76,17:30,14:10,"[1, 5, 7, 11, 12, 17]","[3, 6, 11, 17, 18]"
77,13:02,14:49,"[1, 5, 8, 10, 13, 14]","[3, 4, 5, 8, 19]"
78,16:46,15:27,"[5, 6, 10, 16]","[3, 10, 13, 15, 18]"
79,13:44,11:24,"[3, 13, 15, 16]","[8, 11, 14, 16]"
