student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,17:20,15:44,"[1, 5, 6, 8, 15, 20]","[3, 4, 8, 9, 12]"
2,12:52,17:31,"[2, 6, 11, 18, 20]","[2, 14, 19]"
3,16:17,17:19,"[1, 7, 9, 10, 14, 19]","[2, 4, 6, 17, 19]"
4,15:39,13:15,"[6, 9, 11, 13, 20]","[5, 9, 10, 17]"
5,15:37,13:47,"[2, 6, 9, 11, 14, 18]","[2, 9, 14]"
6,17:12,11:53,"[6, 10, 13, 14, 17, 19]","[1, 12, 13, 19]"
7,16:46,16:28,"[10, 19, 20]","[3, 14, 17, 18]"
8,14:22,11:55,"[3, 4, 12, 13, 14, 15]","[1, 2, 7, 8, 13, 17]"
9,12:37,11:12,"[4, 7, 15]","[1, 6, 18]"
10,12:37,15:06,"[6, 11, 12, 13]","[2, 3, 7, 12, 15]"
11,14:56,12:55,"[5, 7, 18]","[2, 4, 7, 14]"
12,15:52,11:59,"[2, 4, 5, 15, 19]","[4, 5, 16, 17]"
13,11:35,12:36,"[3, 10, 12, 16, 19]","[1, 4, 9, 20]"
14,14:13,16:33,"[3, 6, 12, 17]","[4, 6, 9, 11, 14, 20]"
15,15:40,15:46,"[2, 3, 6]","[4, 7, 12]"
16,15:29,14:36,"[7, 9, 16, 18]","[1, 3, 6]"
17,14:02,16:13,"[4, 7, 9, 16, 19, 20]","[2, 4, 6, 12, 13, 17]"
18,12:20,12:50,"[8, 13, 20]","[2, 7, 13, 16]"
19,12:01,15:53,"[2, 9, 14, 15]","[3, 4, 6, 8, 9, 19]"
20,13:34,13:19,"[1, 2, 6, 11, 16]","[2, 6, 9, 20]"
21,15:05,14:56,"[1, 7, 9, 15, 16]","[5, 8, 12, 14, 15, 18]"
22,12:16,13:40,"[1, 9, 11, 13, 20]","[4, 6, 9, 12, 18, 20]"
23,11:41,14:24,"[6, 7, 9, 12, 16, 17]","[5, 7, 16, 18]"
24,12:09,11:57,"[11, 13, 16]","[2, 3, 6, 7, 13, 17]"
25,12:25,11:45,"[2, 5, 8, 11, 13, 17]","[1, 7, 12, 18, 20]"
26,13:01,14:38,"[1, 2, 3, 4, 11, 17]","[3, 4, 19]"
27,15:37,12:12,"[6, 9, 10, 17]","[11, 14, 17, 19, 20]"
28,16:44,14:59,"[2, 11, 18]","[8, 10, 11, 17]"
29,16:07,13:44,"[1, 2, 4, 8, 10, 11]","[1, 4, 6, 11, 15, 16]"
30,11:46,15:29,"[10, 12, 13, 14]","[5, 8, 10, 13, 18]"
31,12:18,12:21,"[8, 12, 20]","[2, 7, 9, 15, 17, 18]"
32,13:14,16:02,"[3, 5, 8, 10, 18]","[2, 4, 5, 8, 9, 15]"
33,12:13,14:33,"[6, 11, 16, 18]","[3, 13, 17]"
34,12:45,14:36,"[5, 7, 11, 13]","[2, 13, 14, 15, 18, 19]"
35,11:55,12:59,"[7, 12, 15]","[1, 3, 4, 5, 10, 15]"
36,16:32,16:28,"[3, 7, 9, 16, 19]","[1, 5, 6]"
37,12:00,15:14,"[10, 18, 19]","[7, 8, 11, 13, 15, 19]"
38,15:07,17:23,"[6, 13, 15, 18]","[7, 8, 9, 14, 17, 18]"
39,13:26,12:19,"[2, 9, 10, 19]","[4, 8, 12, 15, 18, 20]"
40,11:41,16:22,"[2, 5, 8, 12, 14, 19]","[10, 17, 18, 20]"
41,11:57,16:29,"[4, 5, 8, 17]","[4, 5, 12, 13, 17]"
42,15:10,15:07,"[1, 6, 9, 15]","[6, 11, 16, 17, 20]"
43,13:52,14:16,"[4, 6, 9]","[3, 4, 6, 12, 16]"
44,14:08,14:11,"[9, 15, 17]","[11, 15, 18, 19]"
45,11:28,16:01,"[2, 6, 8, 11]","[1, 3, 4, 12, 17, 20]"
46,16:16,12:14,"[4, 11, 14, 18]","[8, 9, 14]"
47,15:38,13:10,"[2, 11, 19, 20]","[5, 9, 18]"
48,11:31,17:12,"[1, 4, 11, 13, 17]","[1, 3, 6, 12, 15, 18]"
49,12:28,17:25,"[13, 14, 15]","[3, 12, 20]"
50,14:16,14:44,"[1, 4, 7, 10, 13, 16]","[6, 18, 20]"
51,13:04,12:29,"[2, 4, 7, 10, 15]","[6, 11, 13]"
52,17:21,17:10,"[1, 3, 6, 8, 15]","[4, 7, 9, 10, 14, 16]"
53,13:38,12:55,"[9, 12, 20]","[3, 10, 12, 18]"
54,16:39,13:34,"[5, 8, 16]","[3, 5, 7, 9, 13, 14]"
55,16:39,14:35,"[1, 12, 15, 17]","[16, 17, 20]"
56,11:08,12:03,"[1, 2, 5, 7, 10]","[1, 4, 8, 12, 16, 18]"
57,13:03,14:35,"[4, 5, 6, 8, 12, 14]","[8, 9, 20]"
58,11:34,12:47,"[4, 12, 14, 16]","[4, 5, 9]"
59,17:39,13:11,"[8, 9, 10, 12, 20]","[3, 10, 13, 18]"
60,13:49,14:28,"[5, 7, 8, 9, 11]","[2, 3, 5, 8]"
61,14:45,15:15,"[4, 10, 16, 19]","[1, 3, 4, 14, 16, 20]"
62,15:46,12:31,"[14, 15, 17]","[5, 6, 8, 11, 17]"
