student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,14:57,17:17,"[6, 8, 11, 13, 19]","[1, 9, 10, 13, 18, 19]"
2,12:25,15:45,"[1, 5, 8, 15]","[5, 6, 9, 11, 19, 20]"
3,14:40,15:38,"[2, 4, 7, 10, 14, 19]","[3, 5, 12, 16]"
4,14:09,13:31,"[1, 2, 4, 5, 6, 18]","[8, 9, 11, 20]"
5,12:30,13:06,"[1, 19, 20]","[2, 6, 10, 13, 14]"
6,11:08,13:40,"[1, 3, 4, 5, 14]","[1, 3, 8, 13, 16]"
7,12:15,12:57,"[3, 5, 13, 14, 15, 18]","[1, 9, 11, 15, 18]"
8,17:29,11:39,"[2, 3, 4, 5, 6]","[3, 4, 5, 14, 17, 20]"
9,14:40,16:52,"[8, 12, 14, 15]","[3, 9, 14, 15, 18]"
10,12:06,16:19,"[7, 8, 9, 13]","[10, 11, 13, 15, 20]"
11,16:30,14:40,"[3, 6, 7, 18]","[1, 6, 7, 8]"
12,13:12,11:17,"[3, 8, 16, 18, 19]","[4, 5, 11, 16, 20]"
13,12:07,14:17,"[4, 7, 8, 13, 15, 20]","[9, 12, 13, 16, 18]"
14,13:28,12:06,"[1, 5, 6, 12, 19]","[5, 6, 14, 17]"
15,14:41,12:35,"[2, 3, 7, 12, 17, 20]","[5, 9, 10, 13]"
16,13:25,15:15,"[4, 8, 9, 13, 19, 20]","[4, 8, 10, 13, 14, 16]"
17,17:34,14:03,"[8, 15, 16, 17, 20]","[3, 6, 10, 16]"
18,15:33,16:42,"[8, 16, 19]","[1, 2, 13, 18, 20]"
19,14:00,16:25,"[7, 11, 14, 16]","[6, 12, 19]"
20,15:00,16:04,"[1, 8, 14]","[1, 5, 6, 13, 17, 20]"
21,17:25,13:53,"[1, 8, 13, 17, 19]","[1, 9, 18, 20]"
22,11:31,16:28,"[2, 6, 8, 13, 17]","[6, 11, 16, 17, 19]"
23,12:59,12:52,"[2, 3, 7, 12, 18, 19]","[3, 6, 9, 15, 16]"
24,17:27,13:47,"[1, 4, 10]","[3, 10, 13]"
25,13:01,11:36,"[6, 11, 12, 15, 17, 18]","[3, 6, 12, 13, 15]"
26,11:14,12:06,"[1, 3, 6, 9]","[1, 10, 11]"
27,11:20,14:17,"[2, 4, 7, 14]","[1, 5, 9, 17]"
28,16:22,17:12,"[6, 9, 12, 16, 17]","[9, 13, 16, 18, 20]"
29,11:30,15:03,"[1, 6, 8, 9, 17, 19]","[2, 7, 10, 11]"
30,14:57,16:31,"[3, 9, 10]","[3, 9, 10, 19]"
31,16:47,14:16,"[5, 13, 18]","[1, 12, 18]"
32,15:24,14:37,"[8, 12, 14]","[14, 15, 20]"
33,17:20,15:57,"[2, 7, 8, 10, 12, 20]","[1, 3, 6, 14, 16, 17]"
34,11:32,17:04,"[2, 16, 18, 19, 20]","[3, 4, 13, 15, 18]"
35,13:35,12:40,"[1, 3, 9, 15, 19]","[2, 5, 9, 13, 14]"
36,14:33,13:27,"[3, 12, 13, 18, 20]","[7, 12, 16, 19]"
37,14:48,11:17,"[3, 6, 7, 10, 17]","[3, 6, 9, 16]"
38,11:48,16:52,"[1, 3, 6, 8, 17]","[3, 5, 6, 8, 9, 11]"
39,17:09,11:42,"[5, 6, 9, 12, 19]","[1, 3, 16, 18]"
40,17:35,12:42,"[3, 4, 5, 12]","[7, 8, 9, 12]"
41,16:46,16:41,"[3, 5, 6, 8, 10, 15]","[3, 7, 9, 10, 16, 18]"
42,14:38,12:11,"[12, 14, 16, 17]","[12, 15, 16]"
43,14:59,13:17,"[4, 5, 10, 12, 13, 20]","[1, 5, 10, 14, 15, 16]"
44,15:06,11:28,"[5, 15, 16]","[3, 8, 11]"
45,16:43,11:54,"[3, 4, 12, 18]","[8, 9, 10]"
