student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,13:22,15:08,"[1, 4, 5, 13, 16]","[2, 4, 5]"
2,13:15,16:34,"[5, 8, 18]","[2, 5, 8]"
3,11:15,15:21,"[7, 14, 15, 17, 18, 19]","[1, 3, 4, 7, 11, 13]"
4,11:04,16:06,"[7, 11, 13]","[7, 8, 12, 14, 19, 20]"
5,13:46,14:57,"[2, 5, 6, 7, 12, 18]","[1, 3, 5, 13]"
6,16:45,14:02,"[7, 11, 12, 14, 15, 17]","[2, 8, 9, 11, 16]"
7,14:13,12:34,"[10, 11, 13, 19]","[4, 7, 10, 11, 16]"
8,11:27,17:04,"[3, 6, 7, 10, 18, 20]","[1, 4, 10, 12, 13, 20]"
9,16:21,11:03,"[4, 7, 10, 11, 15]","[2, 4, 9, 13, 15, 18]"
10,16:06,16:04,"[4, 5, 6, 7, 11]","[2, 16, 20]"
11,13:28,12:46,"[9, 12, 16, 17, 20]","[2, 4, 5, 16, 19]"
12,13:05,17:27,"[1, 9, 12, 16, 20]","[1, 4, 8]"
13,11:39,15:45,"[10, 13, 15, 19]","[2, 4, 5, 6, 19]"
14,13:58,15:09,"[2, 6, 7, 10, 20]","[15, 17, 18]"
15,17:29,14:22,"[7, 8, 13, 15, 17, 20]","[4, 5, 10, 11, 12, 15]"
16,12:06,15:13,"[7, 10, 12, 17]","[2, 4, 6, 13, 19]"
17,14:14,14:31,"[5, 7, 8, 13, 14]","[7, 10, 14, 18]"
18,15:05,12:43,"[2, 8, 9, 16, 19, 20]","[7, 9, 12, 13, 14, 18]"
19,15:26,13:42,"[2, 7, 13, 15]","[4, 7, 8, 10, 11, 12]"
20,15:33,15:21,"[3, 7, 8, 15, 16, 20]","[2, 3, 6, 9, 14, 16]"
21,16:02,13:01,"[1, 5, 9, 10, 16]","[9, 10, 13]"
22,16:15,15:53,"[8, 10, 19]","[8, 10, 13]"
23,15:10,13:51,"[5, 8, 11, 18, 20]","[4, 7, 19]"
24,11:33,12:13,"[1, 10, 12, 16, 18]","[7, 9, 10, 13, 16, 17]"
25,16:34,17:30,"[2, 8, 11, 14, 18, 19]","[2, 4, 9, 11, 18]"
26,12:26,15:54,"[2, 5, 8, 14, 16]","[2, 8, 10, 11, 14]"
27,15:24,12:15,"[1, 3, 5, 15, 16, 18]","[1, 9, 15, 16]"
28,12:17,14:23,"[3, 6, 8, 11]","[2, 12, 13, 15, 19]"
29,12:02,15:14,"[7, 8, 11, 13, 14, 20]","[2, 5, 13, 14, 15, 17]"
30,17:20,15:54,"[8, 11, 14]","[2, 3, 9, 15, 18]"
31,14:34,13:03,"[5, 7, 10, 13, 19]","[8, 9, 15]"
32,15:34,14:35,"[9, 11, 14]","[11, 14, 15, 20]"
33,12:12,13:06,"[3, 4, 6, 8, 9]","[4, 9, 10, 14, 15]"
34,15:30,13:49,"[3, 4, 7, 17]","[5, 11, 12, 16, 18]"
35,13:27,13:42,"[5, 14, 16]","[2, 9, 20]"
36,16:45,13:33,"[2, 4, 10, 11, 18, 20]","[6, 8, 17, 18, 19]"
37,14:23,16:42,"[5, 9, 10, 13, 18]","[11, 15, 18, 20]"
38,17:27,11:25,"[3, 6, 9, 20]","[5, 14, 16, 18]"
39,15:57,17:17,"[5, 6, 15, 17, 19]","[1, 7, 11, 12, 13, 16]"
40,15:05,15:17,"[5, 6, 7, 10, 12, 16]","[4, 7, 15]"
41,11:06,11:25,"[3, 5, 12, 16, 19, 20]","[1, 3, 4, 6, 10]"
42,13:47,11:03,"[2, 12, 19]","[3, 6, 8, 12, 14]"
43,11:05,11:54,"[2, 10, 14, 17]","[3, 4, 6, 10, 13, 17]"
44,16:35,15:12,"[2, 3, 6, 10, 12]","[4, 5, 10, 13, 18]"
45,15:37,15:23,"[8, 11, 12, 16, 20]","[6, 9, 14, 17]"
46,15:44,13:25,"[1, 5, 7, 8, 18, 19]","[4, 7, 8, 9, 16, 20]"
47,17:19,11:26,"[6, 8, 10, 12, 15]","[9, 11, 12, 15]"
48,17:29,14:07,"[7, 13, 14, 18, 19]","[1, 2, 15, 18]"
49,17:11,13:04,"[11, 17, 19]","[3, 14, 16, 17]"
50,16:53,16:22,"[15, 19, 20]","[16, 17, 18]"
51,11:35,15:36,"[1, 2, 8, 17, 18]","[9, 10, 13]"
52,15:34,12:17,"[3, 8, 15]","[6, 8, 15, 20]"
53,14:56,14:15,"[6, 8, 13, 16]","[5, 9, 11, 18, 20]"
54,16:39,16:46,"[1, 2, 4, 9, 13]","[2, 4, 13, 15, 17, 18]"
55,17:33,15:08,"[3, 6, 10, 13, 15]","[6, 9, 10, 11, 12, 20]"
56,17:01,14:43,"[3, 4, 5, 9, 19]","[2, 3, 7, 10, 16, 18]"
57,16:13,12:10,"[7, 9, 15]","[2, 4, 19]"
58,13:08,15:52,"[2, 13, 17]","[2, 7, 19]"
59,11:18,11:07,"[4, 5, 9, 15, 18]","[3, 5, 10, 11, 13]"
60,15:41,13:32,"[4, 11, 12]","[2, 6, 14, 18, 20]"
61,16:31,16:59,"[8, 16, 17, 19]","[1, 2, 12, 17, 19, 20]"
62,11:39,17:20,"[2, 5, 8, 15, 20]","[4, 5, 19, 20]"
63,16:41,15:00,"[3, 12, 13, 18, 19]","[9, 11, 16]"
64,13:44,13:09,"[10, 17, 18]","[4, 12, 13, 17, 18, 20]"
65,11:05,15:21,"[1, 2, 5, 8, 12]","[4, 5, 7, 12, 16]"
66,15:45,12:58,"[1, 7, 9, 11, 13, 19]","[7, 10, 11, 12, 13, 17]"
67,14:48,12:12,"[3, 7, 9, 11, 14, 19]","[5, 8, 18]"
68,11:53,12:28,"[2, 3, 10, 15, 17, 18]","[11, 12, 17, 20]"
69,16:17,12:00,"[9, 12, 14, 17, 19]","[1, 7, 19, 20]"
70,15:13,11:40,"[3, 11, 15, 17, 19]","[10, 11, 12]"
71,15:42,13:25,"[1, 2, 13]","[1, 3, 7, 10, 19, 20]"
72,12:25,16:08,"[11, 14, 16, 20]","[2, 3, 4, 6, 8, 20]"
73,12:51,15:49,"[3, 7, 13]","[9, 14, 16, 17, 18, 19]"
