student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,12:06,16:58,"[9, 14, 16]","[3, 9, 10, 11]"
2,12:42,15:16,"[1, 3, 4, 10, 16]","[2, 3, 4, 5, 10, 20]"
3,15:16,13:36,"[3, 5, 7, 9, 14]","[2, 5, 6, 14, 20]"
4,15:02,14:56,"[3, 4, 9, 11, 12, 14]","[1, 11, 13, 17, 18, 20]"
5,14:16,12:56,"[2, 7, 9, 12, 16, 19]","[1, 5, 8, 12]"
6,11:16,14:37,"[14, 16, 20]","[7, 10, 13, 14]"
7,14:49,16:54,"[5, 13, 19]","[2, 3, 13, 15, 18]"
8,16:13,11:17,"[1, 17, 18, 20]","[1, 6, 10, 11, 17]"
9,11:23,11:48,"[2, 9, 20]","[1, 4, 13, 20]"
10,13:22,16:14,"[9, 12, 15, 19, 20]","[7, 8, 9, 11, 15]"
11,13:25,16:44,"[1, 8, 16, 17]","[1, 4, 5, 9, 16, 20]"
12,14:36,11:51,"[3, 5, 6, 7, 13, 20]","[3, 6, 13, 15, 20]"
13,15:56,13:14,"[1, 3, 6, 9, 13, 17]","[8, 11, 12, 14, 19]"
14,11:55,16:40,"[7, 15, 19]","[1, 13, 14, 17, 18, 19]"
15,13:55,16:36,"[2, 15, 19]","[2, 3, 8, 12, 19, 20]"
16,16:31,16:58,"[10, 11, 15, 19]","[2, 8, 13, 15, 17, 19]"
17,16:19,14:38,"[2, 3, 12, 13]","[3, 5, 9, 13, 18]"
18,12:22,11:04,"[1, 8, 11]","[3, 5, 11, 14, 19]"
19,12:18,15:09,"[4, 14, 18, 19, 20]","[1, 3, 5, 8]"
20,14:14,17:16,"[5, 9, 10, 18, 20]","[1, 8, 9, 11, 13, 19]"
21,12:56,17:11,"[2, 4, 7, 18]","[2, 14, 16, 18, 20]"
22,11:47,12:50,"[11, 15, 17]","[1, 5, 9, 12, 14]"
23,12:07,12:56,"[4, 6, 8, 10, 16, 18]","[15, 17, 20]"
24,13:01,11:28,"[3, 4, 15, 19]","[5, 7, 11, 12, 14, 17]"
25,11:48,17:02,"[4, 14, 17]","[5, 6, 7, 13, 14, 16]"
26,14:37,14:23,"[1, 2, 4, 9, 12, 20]","[8, 12, 15, 16, 17, 19]"
27,16:56,16:38,"[2, 5, 12]","[7, 10, 11, 19]"
28,11:07,15:51,"[2, 6, 10, 16, 18]","[6, 11, 17, 18, 20]"
29,11:42,16:34,"[10, 19, 20]","[4, 6, 13, 14]"
30,16:47,15:33,"[4, 6, 9, 10, 13]","[5, 12, 13, 14, 15, 20]"
31,15:37,14:51,"[5, 13, 16, 17, 20]","[1, 3, 4, 5, 9, 10]"
32,15:27,13:53,"[1, 2, 6, 10, 18]","[1, 3, 8, 14]"
33,17:01,12:21,"[6, 14, 15, 20]","[9, 12, 16, 17, 20]"
34,15:52,11:36,"[2, 7, 10, 14, 15, 16]","[4, 6, 15, 18, 20]"
35,11:40,17:33,"[7, 8, 10, 11, 12, 13]","[1, 5, 9, 15, 16, 18]"
36,11:59,13:10,"[3, 4, 9, 12, 20]","[7, 12, 18]"
37,17:24,15:36,"[9, 11, 15]","[6, 7, 8, 14, 17, 19]"
38,13:54,13:42,"[1, 5, 9, 10, 12]","[1, 6, 16, 17]"
39,13:08,13:27,"[1, 15, 17]","[7, 9, 11, 17]"
40,11:25,12:45,"[3, 7, 8, 15, 16, 19]","[6, 8, 10, 16, 18, 19]"
41,12:42,16:56,"[5, 8, 10, 15, 16, 20]","[10, 13, 14, 17, 19]"
42,14:23,11:54,"[8, 13, 14]","[1, 9, 15, 18]"
43,17:32,16:27,"[2, 16, 18]","[8, 11, 16]"
44,16:55,11:59,"[14, 16, 17]","[6, 11, 12, 14]"
45,17:20,14:20,"[1, 4, 8, 13, 14]","[1, 17, 20]"
46,14:19,12:34,"[7, 9, 13, 20]","[8, 10, 12, 15, 17, 18]"
47,15:21,11:28,"[5, 7, 9, 16]","[4, 8, 9, 12]"
48,15:40,14:00,"[1, 5, 10, 11, 15, 18]","[4, 5, 19]"
49,17:17,13:42,"[4, 15, 16]","[1, 8, 9, 18, 19]"
50,13:23,12:44,"[3, 5, 8, 11]","[2, 5, 12, 13]"
51,17:00,15:22,"[3, 5, 13, 18]","[3, 6, 13, 19, 20]"
52,13:04,16:27,"[6, 11, 15, 18]","[12, 13, 16, 19]"
53,17:38,15:53,"[1, 6, 9, 11, 17, 18]","[1, 16, 17, 18, 19]"
54,13:01,14:52,"[6, 18, 19]","[7, 8, 10, 11, 17, 18]"
55,15:32,16:15,"[1, 2, 4, 12, 15]","[7, 10, 11, 12, 18, 20]"
56,15:35,15:12,"[9, 13, 20]","[1, 2, 7, 16, 20]"
57,16:47,13:09,"[2, 4, 7, 8, 11, 20]","[2, 5, 15, 18, 19, 20]"
58,14:16,11:57,"[3, 5, 8, 11, 12, 14]","[4, 6, 11, 17, 18]"
59,17:39,12:29,"[6, 7, 8, 15, 16, 17]","[2, 5, 7, 11, 17, 18]"
60,12:23,17:14,"[5, 6, 9, 13, 16, 18]","[5, 8, 15, 16, 17]"
61,14:48,15:21,"[2, 4, 5, 9, 13, 15]","[2, 3, 8, 13, 20]"
62,12:04,14:26,"[1, 2, 8, 15, 17, 19]","[1, 7, 8, 12, 19]"
63,15:56,16:53,"[1, 8, 9, 10]","[6, 7, 13]"
