student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:38,12:44,"[6, 9, 10]","[3, 5, 6, 7, 8, 18]"
2,15:54,14:07,"[1, 10, 14]","[1, 5, 20]"
3,17:34,11:33,"[3, 5, 9]","[5, 9, 12, 14, 15]"
4,11:40,17:26,"[8, 16, 18, 19]","[11, 12, 14]"
5,11:18,16:45,"[4, 9, 12, 20]","[5, 15, 18, 20]"
6,15:46,13:38,"[6, 7, 10, 15, 17, 18]","[9, 12, 13, 15, 20]"
7,11:23,11:59,"[5, 7, 8, 16, 18, 19]","[3, 5, 12]"
8,17:39,14:12,"[1, 2, 13, 14, 15]","[5, 8, 15, 16]"
9,13:59,14:26,"[6, 7, 9, 12, 14]","[5, 8, 12, 17, 20]"
10,12:33,16:35,"[2, 7, 12, 16, 19, 20]","[6, 7, 10, 11, 19]"
11,12:34,17:31,"[4, 6, 18]","[3, 6, 8, 14, 18, 20]"
12,16:46,16:53,"[2, 3, 11, 15, 18]","[1, 5, 17]"
13,15:36,13:12,"[4, 9, 10, 14, 19, 20]","[1, 2, 3, 12, 16, 17]"
14,14:31,12:14,"[5, 11, 16, 18]","[16, 17, 18]"
15,15:44,12:47,"[2, 7, 8, 10, 13, 17]","[5, 6, 9, 14]"
16,12:59,15:29,"[7, 9, 14]","[7, 8, 10, 12, 14, 19]"
17,15:26,11:09,"[2, 11, 12, 14]","[2, 3, 13, 15]"
18,13:30,11:20,"[1, 7, 10, 15, 20]","[13, 16, 18]"
19,12:33,12:10,"[2, 5, 10, 11, 14, 17]","[2, 4, 5, 6, 7, 12]"
20,14:57,14:39,"[2, 10, 13, 20]","[4, 5, 12, 15, 16]"
21,15:00,11:02,"[2, 12, 14, 18, 19]","[2, 5, 10, 11]"
22,16:29,11:15,"[5, 6, 18]","[1, 3, 5, 8, 12, 16]"
23,14:52,14:50,"[2, 3, 7, 9, 12]","[7, 8, 15, 17, 19]"
24,14:35,15:10,"[2, 4, 13, 18, 20]","[5, 12, 18, 20]"
25,14:34,17:25,"[10, 13, 18]","[3, 5, 9, 10, 12, 18]"
26,17:06,12:47,"[1, 2, 4, 6]","[3, 9, 11, 17]"
27,13:26,17:28,"[2, 4, 6, 10, 14, 20]","[4, 5, 9, 10, 13, 16]"
28,15:40,16:11,"[1, 5, 10, 15, 17, 18]","[6, 8, 9, 11, 12, 14]"
29,17:18,14:11,"[9, 14, 16]","[5, 15, 18, 19]"
30,14:53,17:20,"[1, 7, 13, 15, 16, 19]","[2, 6, 16, 17]"
31,13:51,12:19,"[1, 4, 5, 19]","[3, 5, 10, 16, 17, 19]"
32,16:54,15:49,"[2, 7, 14]","[1, 5, 10, 18, 20]"
33,13:23,14:23,"[2, 5, 8, 9, 14, 17]","[1, 4, 8, 11, 16, 20]"
34,14:17,14:35,"[1, 11, 15, 17, 19]","[2, 8, 17, 20]"
35,11:42,13:38,"[8, 14, 17]","[1, 4, 12]"
36,13:39,14:42,"[5, 8, 10, 12, 15]","[3, 5, 6, 9, 19, 20]"
37,14:28,11:45,"[2, 4, 18]","[1, 5, 15, 17, 20]"
38,16:16,11:23,"[12, 13, 14, 16, 17, 19]","[3, 15, 17]"
39,17:10,13:42,"[4, 7, 9, 11, 13, 19]","[1, 3, 10, 14, 15, 16]"
40,17:27,13:14,"[13, 14, 16, 19]","[2, 3, 7, 9]"
41,13:25,11:55,"[1, 5, 18]","[7, 10, 11, 14, 17]"
42,11:24,14:42,"[1, 3, 4, 7, 10, 18]","[3, 5, 18]"
43,13:12,11:31,"[1, 2, 6, 7, 11, 13]","[2, 3, 6, 8, 14, 19]"
44,13:32,15:31,"[2, 4, 5, 16, 17]","[2, 6, 12, 17, 20]"
45,15:32,15:43,"[3, 10, 14]","[8, 9, 10, 14, 18, 19]"
46,11:17,14:58,"[9, 10, 14]","[3, 4, 6, 7]"
47,11:22,11:57,"[2, 4, 5, 8, 9, 20]","[2, 4, 10, 15, 16, 20]"
48,13:05,17:38,"[14, 18, 19]","[4, 5, 8, 11, 12, 16]"
49,11:40,11:32,"[1, 3, 4, 9, 15, 16]","[1, 5, 8, 14, 17]"
50,17:37,13:23,"[1, 5, 12, 14]","[4, 7, 11, 12]"
51,15:06,13:42,"[5, 6, 14, 19]","[2, 14, 20]"
52,13:36,13:40,"[4, 7, 14, 16, 18]","[1, 5, 11, 13, 14, 20]"
53,15:35,17:12,"[3, 10, 13]","[2, 6, 8, 13, 18, 20]"
