student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,14:01,12:21,"[2, 8, 15, 17, 19]","[5, 7, 9, 10, 12, 15]"
2,12:12,16:51,"[1, 5, 17]","[2, 6, 7, 15, 20]"
3,13:39,14:10,"[4, 5, 9, 11, 20]","[2, 4, 11, 14, 17]"
4,14:34,14:31,"[5, 8, 10, 11]","[6, 10, 15, 17]"
5,13:27,11:30,"[6, 7, 19]","[3, 14, 16, 17]"
6,12:14,11:23,"[6, 7, 19]","[1, 3, 19, 20]"
7,11:33,14:54,"[10, 15, 20]","[4, 7, 8, 15]"
8,12:10,11:22,"[4, 10, 11, 15, 16, 20]","[8, 18, 19]"
9,13:29,15:59,"[2, 3, 5, 13, 20]","[4, 6, 7, 14, 15, 19]"
10,13:43,11:56,"[1, 14, 16]","[6, 7, 8, 10, 15, 17]"
11,17:20,11:58,"[2, 3, 6, 8, 9, 11]","[2, 6, 7, 8, 17]"
12,12:52,15:41,"[10, 14, 16, 17]","[2, 8, 13]"
13,14:26,12:03,"[2, 6, 10]","[1, 10, 12, 13]"
14,13:39,16:37,"[2, 11, 14, 17]","[17, 18, 20]"
15,14:10,16:25,"[1, 9, 16, 18, 19]","[7, 17, 19]"
16,13:12,14:01,"[2, 10, 12, 19]","[2, 4, 17, 18, 19]"
17,16:37,11:27,"[1, 4, 6, 9, 10, 19]","[1, 6, 12, 19]"
18,14:03,13:19,"[7, 11, 14, 16, 20]","[1, 2, 4, 6, 10, 16]"
19,13:12,12:13,"[8, 9, 15, 16]","[8, 11, 13, 15, 16, 20]"
20,17:34,12:01,"[1, 7, 15, 16, 18]","[2, 5, 12, 13, 14, 18]"
21,14:46,14:29,"[1, 6, 7, 11, 18, 19]","[4, 7, 11, 18]"
22,12:54,12:04,"[12, 14, 19]","[1, 4, 5, 6, 7, 20]"
23,16:54,13:35,"[4, 13, 19, 20]","[3, 8, 14, 16]"
24,16:11,17:24,"[1, 3, 8, 10, 12, 16]","[5, 8, 14, 18]"
25,15:48,15:42,"[3, 6, 13, 19]","[2, 3, 20]"
26,16:46,12:51,"[15, 18, 20]","[8, 13, 15]"
27,16:18,12:24,"[4, 17, 20]","[8, 10, 16, 20]"
28,12:51,15:21,"[5, 10, 12, 15, 16, 20]","[2, 3, 4, 8, 14, 19]"
29,16:12,16:06,"[1, 4, 18]","[3, 7, 8, 10, 16]"
30,16:56,11:24,"[6, 7, 13, 16, 19]","[1, 3, 6, 10, 14, 16]"
31,14:04,11:42,"[4, 7, 12, 14, 16, 19]","[5, 11, 13, 19]"
32,11:46,17:34,"[1, 3, 4, 9, 14]","[2, 5, 7, 12, 19]"
33,11:53,15:39,"[4, 11, 14, 16, 17, 18]","[11, 15, 16, 18, 19]"
34,11:21,17:33,"[7, 12, 16]","[2, 6, 7, 8, 11, 15]"
35,11:10,12:15,"[6, 9, 15, 17]","[2, 5, 19]"
36,15:33,15:40,"[10, 13, 17, 18, 19]","[5, 6, 13, 19]"
37,14:55,15:24,"[1, 2, 6, 7, 10]","[6, 14, 19]"
38,11:20,14:45,"[3, 9, 13]","[1, 3, 11, 12, 15, 19]"
39,15:37,13:04,"[4, 6, 8, 9, 12, 19]","[2, 13, 15]"
40,17:03,11:20,"[1, 5, 7, 8, 15, 18]","[2, 15, 16, 17]"
41,12:07,12:53,"[1, 5, 6, 12, 15, 17]","[4, 6, 9, 10, 16, 18]"
42,12:51,16:54,"[7, 12, 15, 18, 20]","[7, 8, 15]"
43,14:28,13:53,"[2, 7, 9, 10, 16]","[3, 8, 19, 20]"
44,15:36,12:22,"[1, 2, 9, 14, 18]","[3, 8, 15]"
45,11:48,12:59,"[2, 15, 16, 18, 19, 20]","[7, 10, 14]"
46,11:19,14:59,"[3, 10, 14, 17, 18]","[4, 7, 10, 15, 16, 19]"
47,14:12,12:29,"[4, 11, 14]","[1, 3, 4, 5, 13, 19]"
48,17:35,13:55,"[1, 13, 14, 15]","[6, 12, 14, 15, 20]"
49,14:23,13:21,"[1, 5, 9, 11, 15, 17]","[1, 4, 15, 17]"
50,11:52,13:42,"[5, 6, 10, 16]","[6, 9, 12, 14, 16]"
51,15:23,15:29,"[7, 8, 10, 15]","[4, 11, 18]"
52,12:17,11:38,"[6, 8, 14, 17, 18, 20]","[8, 13, 14, 16, 17, 19]"
53,13:20,15:52,"[6, 8, 13, 18, 20]","[5, 11, 17]"
54,17:26,17:20,"[5, 7, 11, 16, 20]","[9, 17, 18]"
55,14:35,16:32,"[5, 7, 15]","[4, 7, 9, 12, 19]"
56,11:31,13:55,"[1, 12, 14, 18]","[1, 2, 10, 13, 14, 16]"
57,16:36,15:16,"[8, 12, 19]","[5, 6, 13]"
58,17:21,15:00,"[5, 11, 20]","[11, 13, 15]"
59,11:24,12:36,"[1, 4, 6, 14]","[3, 4, 6, 15, 18, 19]"
60,15:02,12:26,"[2, 4, 6, 20]","[2, 14, 15, 19, 20]"
61,15:26,16:32,"[9, 11, 12, 17, 19]","[2, 4, 13, 18]"
62,13:09,12:02,"[2, 4, 9, 19, 20]","[1, 3, 5, 6, 11, 13]"
63,15:05,16:30,"[3, 4, 7, 13, 18, 19]","[5, 8, 10, 12, 18]"
64,13:53,11:07,"[1, 4, 5, 9, 15]","[3, 12, 13, 17, 18]"
65,14:08,14:45,"[2, 6, 15, 18, 20]","[3, 9, 10, 11, 16]"
66,11:35,12:47,"[1, 4, 7, 16]","[2, 3, 9, 17]"
67,16:41,16:19,"[4, 9, 10]","[2, 4, 6, 7, 14, 19]"
68,14:51,16:58,"[2, 3, 4, 6, 11, 12]","[4, 7, 12, 19]"
69,13:39,16:02,"[4, 5, 12, 13, 14]","[2, 11, 16, 20]"
70,11:08,17:07,"[5, 8, 16, 17, 18, 19]","[17, 19, 20]"
71,13:26,16:54,"[2, 13, 20]","[3, 16, 17]"
72,15:57,15:30,"[1, 3, 14, 17, 19, 20]","[3, 5, 6, 14]"
73,13:13,12:15,"[2, 13, 14, 15, 17, 20]","[2, 3, 10, 13, 19]"
74,12:06,15:30,"[4, 5, 20]","[3, 14, 17, 18, 19]"
75,12:01,12:18,"[2, 9, 17, 18, 19]","[3, 11, 16, 17, 19]"
76,11:03,11:15,"[1, 2, 12, 13, 15, 20]","[6, 10, 12, 13]"
77,16:00,11:20,"[2, 6, 8, 11, 12]","[1, 3, 8, 11, 17]"
78,15:37,12:41,"[2, 4, 5, 9, 13]","[2, 5, 7, 16, 18]"
79,16:18,16:00,"[1, 7, 8, 11, 13]","[6, 8, 9, 11, 12, 13]"
80,12:52,14:47,"[6, 10, 16, 17]","[1, 5, 7, 9, 11, 19]"
81,16:32,15:51,"[9, 17, 18, 20]","[16, 17, 20]"
82,11:19,14:44,"[3, 10, 12, 13, 14, 15]","[4, 6, 17, 19]"
83,15:01,15:00,"[4, 8, 10, 12, 17, 18]","[1, 5, 6, 16]"
84,16:08,13:56,"[4, 14, 15, 18, 19]","[3, 4, 6, 13, 18, 20]"
85,14:35,15:29,"[8, 9, 12, 19, 20]","[2, 7, 10]"
86,12:03,13:08,"[1, 14, 15, 18, 19]","[2, 7, 9, 12, 18, 19]"
87,14:26,13:51,"[3, 6, 14, 15]","[4, 13, 17, 20]"
88,12:20,14:32,"[9, 11, 16]","[7, 14, 19]"
89,13:08,14:37,"[2, 3, 4, 9, 11, 14]","[1, 3, 11, 12, 19, 20]"
90,16:00,12:44,"[5, 11, 12, 19]","[8, 9, 15]"
91,16:45,11:15,"[1, 5, 19]","[1, 5, 17]"
92,16:02,17:14,"[2, 4, 10, 13, 15, 17]","[1, 3, 6]"
