student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,15:10,11:20,"[2, 4, 5, 10, 12, 15]","[1, 15, 16, 20]"
2,12:47,13:41,"[12, 14, 17, 18, 19, 20]","[2, 4, 5, 6, 13, 14]"
3,16:37,16:37,"[4, 5, 6, 16, 17]","[13, 17, 20]"
4,17:16,11:54,"[6, 9, 13, 19]","[2, 3, 6, 19]"
5,13:40,12:57,"[2, 3, 6, 9, 10, 17]","[2, 4, 19, 20]"
6,17:31,11:13,"[4, 11, 15, 17, 20]","[5, 6, 15]"
7,12:07,16:15,"[2, 3, 9, 11, 19]","[3, 4, 6, 12, 18, 20]"
8,16:27,16:26,"[10, 12, 16]","[2, 3, 12, 14, 16, 20]"
9,15:38,14:10,"[3, 4, 5, 10, 19]","[2, 14, 15, 18, 19]"
10,14:47,15:43,"[1, 4, 5, 11, 16, 18]","[9, 11, 15]"
11,13:35,16:44,"[2, 3, 13]","[3, 7, 13]"
12,15:43,15:13,"[7, 9, 13, 19, 20]","[11, 14, 19]"
13,14:38,12:26,"[2, 6, 12, 13, 18]","[2, 6, 7, 8]"
14,16:20,14:14,"[2, 7, 8, 10, 12, 13]","[2, 15, 17]"
15,13:43,17:21,"[1, 4, 17, 18, 20]","[4, 9, 12, 17, 19]"
16,13:37,16:31,"[1, 4, 5, 8, 13, 15]","[4, 8, 19, 20]"
17,17:14,11:21,"[1, 4, 7, 13, 14]","[4, 6, 11, 13]"
18,11:14,12:17,"[9, 11, 18]","[5, 18, 19]"
19,15:38,17:01,"[5, 7, 8]","[2, 3, 8, 9]"
20,13:06,14:44,"[3, 5, 8, 9, 11, 16]","[1, 5, 7, 10, 16, 19]"
21,16:51,14:22,"[10, 15, 16]","[10, 15, 16, 18, 20]"
22,17:26,11:37,"[14, 17, 19]","[3, 5, 7, 20]"
23,15:56,13:15,"[1, 3, 4, 20]","[2, 7, 8, 17, 20]"
24,15:35,14:12,"[6, 9, 16]","[3, 9, 10, 11, 14, 15]"
25,14:01,16:26,"[4, 5, 11, 12, 16]","[4, 11, 12]"
26,11:13,12:30,"[10, 11, 13, 15]","[6, 7, 8, 12, 15]"
27,11:25,11:42,"[8, 10, 14, 19]","[2, 5, 6, 10, 17]"
28,13:41,11:32,"[5, 6, 7, 19]","[7, 9, 13, 16, 17]"
29,17:04,16:21,"[4, 6, 9, 17]","[4, 5, 12, 17]"
30,17:21,15:30,"[9, 10, 14, 17]","[4, 5, 17, 19]"
31,15:04,15:51,"[2, 13, 15, 16, 18, 19]","[1, 3, 4, 10, 16, 18]"
32,12:09,15:17,"[4, 7, 15]","[3, 5, 14, 16, 18]"
33,15:47,14:03,"[1, 3, 6, 12]","[2, 3, 9, 11, 18]"
34,16:43,12:19,"[1, 4, 6, 7, 11, 12]","[1, 2, 3, 14, 15]"
35,17:10,11:06,"[2, 4, 7, 8, 20]","[1, 2, 3, 4, 10, 13]"
36,12:31,16:20,"[8, 9, 17, 20]","[6, 9, 11, 13, 16, 20]"
37,17:37,12:14,"[11, 14, 15, 19]","[7, 12, 15, 19]"
38,12:57,12:49,"[1, 14, 16, 17]","[2, 4, 5, 6, 15, 19]"
39,12:32,17:10,"[3, 4, 15]","[1, 4, 9, 17]"
40,15:16,16:53,"[8, 13, 17]","[1, 4, 8, 11, 12, 16]"
41,11:55,13:31,"[1, 3, 5, 13]","[3, 17, 20]"
42,15:27,17:14,"[2, 4, 14]","[3, 4, 7, 14, 17, 18]"
43,15:35,15:30,"[1, 10, 11, 12, 19]","[1, 3, 14, 15, 18]"
44,12:48,13:25,"[1, 2, 9, 14, 18, 20]","[1, 10, 12, 15]"
45,11:46,14:31,"[2, 4, 9, 10, 11, 13]","[2, 3, 7, 12]"
46,16:52,12:55,"[4, 14, 18]","[11, 12, 19]"
47,12:36,13:56,"[4, 10, 15]","[6, 12, 16, 17]"
48,12:32,14:22,"[4, 6, 8, 14, 15, 16]","[4, 9, 14, 16, 20]"
49,14:11,14:49,"[4, 10, 11]","[15, 16, 17, 18, 20]"
50,17:29,16:56,"[1, 2, 6, 9, 13]","[7, 10, 12, 20]"
51,17:27,13:26,"[5, 11, 14, 15, 17, 20]","[1, 8, 9, 18, 19]"
52,15:34,14:17,"[1, 10, 11, 17, 19, 20]","[2, 4, 5, 6, 10]"
53,11:37,16:00,"[9, 11, 15]","[1, 3, 5, 8]"
54,14:56,12:38,"[6, 9, 19]","[2, 15, 17]"
55,16:08,17:09,"[3, 6, 10, 13, 18, 20]","[5, 12, 17]"
56,15:44,16:35,"[3, 12, 15, 20]","[3, 12, 16]"
57,11:29,12:17,"[3, 4, 19]","[5, 14, 16]"
58,13:27,11:52,"[2, 9, 10, 12, 13]","[5, 15, 19, 20]"
59,12:19,16:25,"[1, 5, 11, 12, 19]","[3, 6, 8, 11]"
60,11:43,14:04,"[1, 11, 13, 15, 18]","[6, 7, 8, 10, 14, 17]"
61,12:17,11:42,"[13, 17, 18, 19]","[3, 4, 8, 10, 11, 16]"
62,15:33,16:56,"[4, 11, 13, 16]","[1, 2, 7, 10, 11, 13]"
63,16:09,14:49,"[2, 4, 11, 13, 16, 19]","[2, 5, 8, 14, 19]"
64,12:13,11:56,"[3, 12, 17]","[1, 4, 8, 9]"
65,17:37,14:16,"[4, 8, 11, 15, 16]","[3, 10, 12, 14, 18, 20]"
66,14:53,16:11,"[8, 12, 14, 16, 19, 20]","[2, 3, 7, 20]"
67,16:52,15:25,"[4, 10, 13]","[6, 7, 14, 15, 17, 20]"
68,11:23,15:31,"[1, 3, 6, 12]","[1, 8, 15, 18]"
69,14:13,12:59,"[6, 11, 13, 14, 16]","[2, 6, 15, 18]"
70,15:14,11:12,"[2, 4, 15]","[1, 10, 14, 18]"
71,11:15,15:59,"[5, 8, 9, 11, 15]","[9, 12, 13, 18, 19, 20]"
