student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,17:24,12:28,"[5, 10, 11, 14, 18]","[2, 9, 12, 17, 19]"
2,17:03,13:27,"[1, 4, 12, 16, 17, 19]","[1, 2, 11, 12, 16]"
3,17:34,11:26,"[1, 8, 11]","[3, 6, 11, 12, 16, 19]"
4,14:49,15:59,"[3, 6, 10, 19]","[3, 5, 15, 16, 18]"
5,16:24,14:54,"[2, 11, 13, 20]","[9, 15, 17, 20]"
6,17:34,13:21,"[2, 4, 18]","[3, 4, 11, 13, 16, 18]"
7,11:53,13:36,"[7, 13, 15]","[1, 6, 8, 9, 13, 19]"
8,12:17,12:10,"[1, 3, 4, 5, 6]","[1, 16, 20]"
9,15:51,12:06,"[6, 10, 13, 15, 17, 18]","[2, 13, 17]"
10,15:47,16:44,"[9, 18, 20]","[6, 10, 11, 16, 17, 20]"
11,12:54,14:31,"[3, 4, 12, 16, 18, 20]","[12, 13, 15, 19]"
12,13:57,15:06,"[1, 4, 8, 15, 20]","[4, 6, 8, 12, 15, 18]"
13,11:24,17:07,"[2, 4, 8, 10, 14]","[1, 6, 12, 14, 15, 18]"
14,11:34,16:37,"[4, 16, 20]","[4, 11, 17]"
15,14:42,16:15,"[8, 15, 17, 18]","[5, 7, 8, 9, 13, 18]"
16,16:30,14:14,"[13, 15, 17]","[4, 5, 7, 15]"
17,11:43,11:31,"[15, 18, 20]","[1, 7, 12, 14, 19, 20]"
18,12:06,14:20,"[7, 8, 9, 12, 19]","[2, 12, 18]"
19,12:12,11:27,"[2, 6, 15]","[3, 4, 10, 11]"
20,12:22,14:35,"[13, 16, 19]","[1, 2, 12, 13, 14, 20]"
21,15:19,16:56,"[1, 5, 9, 15]","[4, 10, 11, 15, 16]"
22,11:07,16:39,"[1, 3, 4, 13, 18, 19]","[5, 10, 12, 17]"
23,15:48,13:01,"[2, 7, 11, 15, 18, 20]","[2, 3, 12, 13, 14]"
24,13:21,16:10,"[4, 12, 17, 19]","[2, 3, 7]"
25,12:20,14:15,"[3, 8, 10, 13, 14]","[3, 5, 9, 11, 12, 19]"
26,17:08,17:26,"[6, 9, 16]","[3, 7, 12, 15]"
27,13:54,16:40,"[5, 6, 12, 14, 16]","[5, 14, 17]"
28,16:03,17:26,"[2, 7, 8, 9]","[1, 8, 17, 18]"
29,13:18,11:59,"[2, 6, 10, 15, 18]","[2, 10, 11, 14, 16, 17]"
30,16:20,12:17,"[9, 11, 12, 16, 19, 20]","[5, 6, 10]"
31,17:09,13:26,"[4, 7, 13, 20]","[3, 5, 6, 7, 12]"
32,12:08,15:43,"[9, 15, 16]","[5, 7, 11]"
33,14:30,16:30,"[1, 10, 14, 15, 16, 19]","[4, 16, 20]"
34,11:19,17:23,"[2, 5, 10, 11, 14, 15]","[5, 16, 19]"
35,12:00,12:05,"[3, 8, 10, 19, 20]","[3, 5, 6, 10, 12, 17]"
36,11:16,17:03,"[1, 3, 7, 19]","[5, 7, 8, 9, 12]"
37,11:15,16:55,"[1, 5, 19, 20]","[2, 6, 9, 11, 15, 18]"
38,17:22,12:42,"[13, 16, 18]","[1, 3, 9, 11, 12, 13]"
39,11:54,11:26,"[9, 14, 16, 20]","[9, 12, 13, 17, 18]"
40,13:28,15:27,"[3, 8, 10, 18, 20]","[12, 15, 17, 19]"
41,14:32,12:19,"[3, 7, 11, 17, 18, 20]","[1, 3, 5, 13, 16, 19]"
42,11:23,16:34,"[5, 6, 7, 15, 18]","[4, 7, 9]"
43,13:33,17:30,"[8, 10, 17, 18, 20]","[8, 9, 18, 19]"
44,17:08,11:56,"[7, 10, 13, 14, 15]","[1, 3, 4, 11, 13]"
45,11:12,11:44,"[2, 5, 6, 17]","[6, 11, 16, 17]"
46,13:36,16:10,"[1, 6, 14]","[5, 12, 18, 20]"
47,14:20,11:12,"[7, 13, 17, 20]","[4, 5, 9, 13]"
48,16:25,12:27,"[2, 10, 11, 17, 19, 20]","[1, 3, 4, 6, 7, 17]"
49,13:35,13:46,"[6, 9, 14, 15]","[15, 16, 18]"
50,14:36,15:49,"[1, 2, 7, 9, 17]","[4, 6, 8, 15, 17]"
51,12:12,11:29,"[1, 4, 7, 14, 20]","[1, 9, 12, 13, 18]"
52,15:02,11:39,"[1, 3, 6, 9, 18]","[1, 3, 8, 10, 11, 15]"
53,13:24,17:12,"[1, 12, 14, 18, 19]","[1, 6, 19]"
54,14:20,12:34,"[3, 5, 9, 12, 13]","[5, 15, 18]"
55,12:18,14:27,"[3, 6, 12, 16]","[4, 18, 19, 20]"
56,11:47,11:02,"[5, 9, 11, 12, 13, 17]","[3, 7, 15]"
57,11:26,14:54,"[6, 10, 15, 16, 19]","[4, 13, 15, 17]"
58,11:21,15:28,"[1, 16, 20]","[3, 5, 6, 7, 11, 14]"
59,13:19,14:40,"[1, 4, 7, 16, 20]","[1, 3, 8, 17, 18, 19]"
60,13:12,13:53,"[2, 4, 10, 12, 18]","[1, 13, 17]"
61,17:28,11:17,"[7, 15, 20]","[2, 5, 16, 18, 19]"
62,17:11,15:31,"[5, 8, 11, 19]","[1, 12, 17, 20]"
63,17:38,16:32,"[6, 14, 15, 20]","[8, 9, 11, 13, 16]"
64,16:54,17:10,"[3, 7, 17]","[5, 8, 9]"
65,17:10,14:32,"[3, 9, 10]","[5, 7, 9, 10, 12, 14]"
66,16:17,15:56,"[3, 10, 11, 17]","[7, 11, 15]"
67,17:38,16:46,"[1, 11, 12, 14]","[5, 6, 11, 16]"
68,16:28,16:52,"[3, 4, 5, 15, 16]","[5, 13, 17, 18]"
69,11:34,12:47,"[11, 12, 17, 18]","[6, 7, 12, 16, 18]"
70,16:11,17:34,"[2, 4, 16, 19, 20]","[1, 4, 6, 7, 11, 16]"
