student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,15:45,11:17,"[3, 5, 7]","[1, 2, 8, 10, 16]"
2,12:32,11:06,"[2, 4, 11, 17]","[12, 16, 17]"
3,16:16,16:45,"[1, 5, 18, 20]","[1, 16, 17]"
4,11:37,17:12,"[3, 4, 7, 10, 11, 15]","[2, 4, 17]"
5,17:09,14:03,"[1, 6, 14, 15]","[2, 8, 12, 18]"
6,17:04,15:07,"[6, 10, 15, 16, 18, 19]","[2, 3, 8, 10, 19]"
7,13:13,14:48,"[3, 8, 10, 11]","[3, 10, 13, 14, 16]"
8,17:22,16:22,"[1, 3, 6, 15]","[2, 5, 9, 18]"
9,14:41,17:15,"[2, 5, 10, 13]","[1, 2, 7, 16, 17, 19]"
10,15:41,11:23,"[11, 12, 16, 17]","[8, 16, 20]"
11,15:47,15:53,"[11, 17, 19]","[7, 8, 12, 13, 17, 19]"
12,14:57,12:10,"[5, 17, 20]","[1, 5, 8, 12, 20]"
13,14:17,15:52,"[1, 4, 6, 16, 19]","[8, 11, 14]"
14,15:24,11:11,"[3, 6, 11, 13, 14, 15]","[3, 10, 12, 17]"
15,16:26,16:03,"[5, 7, 9, 12, 16, 19]","[2, 3, 13]"
16,13:04,15:06,"[1, 2, 6, 7, 17, 20]","[4, 8, 11, 13]"
17,14:35,13:10,"[5, 7, 8, 11, 13, 20]","[1, 2, 9, 15, 18]"
18,17:05,16:06,"[3, 4, 5, 8, 12, 17]","[3, 6, 8, 10, 11, 19]"
19,14:11,17:12,"[3, 4, 6, 17]","[1, 8, 11]"
20,17:03,17:06,"[6, 12, 17, 20]","[1, 12, 17, 18, 20]"
21,15:31,11:36,"[1, 3, 4, 6, 8]","[2, 13, 16, 19]"
22,12:08,12:40,"[5, 7, 9, 15, 17]","[3, 7, 8, 10, 13]"
23,14:32,11:53,"[2, 11, 15]","[5, 9, 18, 19]"
24,15:48,17:07,"[4, 7, 10, 16, 18]","[1, 12, 15, 17]"
25,16:40,14:22,"[5, 9, 10]","[1, 2, 5, 8, 10, 15]"
26,15:38,15:39,"[1, 3, 8, 14, 20]","[3, 19, 20]"
27,17:37,13:48,"[5, 10, 13, 16, 17]","[1, 9, 12, 13, 16, 19]"
28,12:53,14:57,"[4, 5, 12, 13, 17]","[1, 4, 7, 12, 20]"
29,16:34,16:16,"[1, 9, 18, 19]","[3, 8, 9, 15, 20]"
30,12:36,15:17,"[1, 10, 14]","[2, 4, 12, 13]"
31,15:05,12:39,"[1, 3, 12, 14, 18, 20]","[3, 4, 6, 7]"
32,11:53,12:40,"[3, 6, 13, 18, 20]","[5, 6, 13, 14, 15, 18]"
33,15:01,14:52,"[5, 6, 10, 15, 18, 20]","[1, 4, 6]"
34,13:59,14:34,"[4, 5, 9, 11, 17]","[3, 5, 12, 14, 16, 18]"
35,11:56,12:11,"[4, 8, 12, 14]","[4, 5, 8, 15]"
36,17:10,15:32,"[7, 10, 11, 15, 18]","[2, 8, 9, 11, 14, 18]"
37,14:52,13:16,"[1, 3, 7, 15, 17]","[4, 9, 12, 14, 17]"
38,13:28,14:14,"[2, 3, 7, 13, 16]","[2, 7, 10, 14, 15]"
39,15:18,17:23,"[5, 6, 11, 15, 20]","[9, 12, 15, 16]"
40,17:25,12:28,"[2, 3, 9, 10, 16]","[3, 5, 13]"
41,16:28,14:59,"[2, 7, 10, 15]","[1, 3, 12]"
42,12:10,14:44,"[2, 3, 7, 9, 16]","[3, 6, 7, 8, 13, 20]"
43,14:03,17:33,"[7, 12, 15, 17]","[1, 7, 10, 11, 14, 15]"
44,14:47,14:34,"[7, 10, 14, 15, 18, 20]","[2, 3, 5, 6, 17, 20]"
45,15:32,13:33,"[2, 5, 6, 7, 10, 20]","[1, 3, 6, 8, 19, 20]"
46,16:07,16:39,"[3, 4, 5, 15]","[1, 10, 12, 15]"
47,15:10,13:27,"[5, 8, 13, 20]","[1, 11, 15, 20]"
48,15:16,13:59,"[14, 18, 20]","[8, 10, 16, 18, 19]"
49,12:27,13:07,"[1, 11, 18]","[1, 14, 15]"
50,11:39,12:32,"[2, 7, 8, 14]","[1, 10, 13, 15]"
51,15:18,11:06,"[4, 10, 11, 13, 15]","[1, 3, 16, 17, 18]"
52,11:38,14:00,"[4, 6, 13, 16, 17, 18]","[6, 8, 9, 15, 17, 20]"
53,13:47,14:29,"[2, 7, 15]","[1, 7, 9, 10]"
54,15:26,17:08,"[5, 6, 8, 19]","[7, 14, 18]"
55,15:42,17:15,"[2, 7, 12, 13, 17, 19]","[10, 13, 16, 17, 18, 20]"
56,15:37,16:33,"[9, 10, 15, 16, 17]","[1, 4, 5, 17, 18, 19]"
57,12:15,11:43,"[8, 11, 13, 14]","[3, 11, 18]"
58,11:37,11:15,"[2, 9, 12, 15]","[5, 7, 11, 13, 16, 17]"
59,14:35,14:32,"[5, 8, 9, 12, 17]","[2, 4, 15, 16, 17]"
60,11:06,15:36,"[5, 9, 15, 18]","[3, 8, 9, 11, 15]"
61,14:16,16:05,"[2, 11, 12]","[4, 7, 8, 14, 18]"
62,15:02,13:48,"[2, 5, 6, 10, 14, 16]","[2, 14, 20]"
63,15:35,11:14,"[9, 11, 14, 16]","[7, 15, 19, 20]"
64,11:08,16:40,"[1, 2, 7, 8]","[10, 13, 18]"
65,15:52,14:37,"[7, 8, 12, 16, 17, 20]","[4, 5, 11, 17, 20]"
66,17:23,16:37,"[1, 4, 13, 14, 20]","[1, 2, 3, 8]"
67,16:13,12:12,"[2, 8, 14, 16]","[1, 2, 7, 10, 17, 20]"
68,17:26,12:57,"[2, 8, 12, 17]","[7, 10, 11]"
69,14:26,14:01,"[4, 7, 20]","[5, 12, 14, 18, 19, 20]"
70,15:02,12:08,"[4, 7, 8, 11]","[5, 8, 9, 12, 14]"
71,11:56,16:08,"[7, 13, 14, 19, 20]","[3, 8, 9, 17, 18, 20]"
72,13:17,16:01,"[5, 7, 10, 15, 16, 18]","[2, 4, 14, 19]"
73,12:26,16:20,"[2, 6, 7, 12, 17]","[4, 11, 13, 17]"
74,12:42,11:14,"[3, 6, 9, 11, 13, 20]","[4, 6, 15]"
75,17:39,16:43,"[2, 8, 11, 12, 17, 18]","[3, 7, 14]"
76,11:04,16:01,"[1, 11, 16]","[2, 3, 11, 14]"
77,15:16,14:03,"[7, 11, 20]","[6, 8, 10, 17, 18, 19]"
78,14:33,17:13,"[2, 3, 4, 9, 18, 20]","[2, 3, 4, 5, 6, 14]"
79,12:53,16:45,"[4, 5, 9, 10, 20]","[3, 15, 18]"
80,11:21,17:22,"[9, 10, 11, 15]","[5, 13, 15, 16, 18]"
81,16:49,12:22,"[2, 5, 8, 10, 11]","[6, 10, 11, 17]"
82,14:34,11:22,"[4, 7, 10, 20]","[1, 13, 14]"
83,12:22,15:54,"[6, 7, 8, 16, 17, 20]","[4, 6, 7, 9, 10, 17]"
84,11:38,15:11,"[2, 4, 9, 14, 20]","[5, 8, 10, 11, 14]"
85,16:06,16:23,"[11, 15, 18]","[1, 4, 15, 20]"
86,11:28,17:08,"[6, 7, 9, 10, 12, 13]","[2, 7, 13]"
87,14:23,17:26,"[1, 7, 9, 13, 16, 18]","[4, 6, 7, 8, 11, 13]"
88,14:12,15:32,"[1, 8, 12, 15, 17, 18]","[1, 5, 6, 11, 12, 15]"
89,16:47,16:11,"[7, 10, 16, 17]","[11, 13, 16, 19]"
90,15:58,17:29,"[3, 7, 8, 12]","[1, 7, 10, 13, 15, 19]"
91,14:22,16:18,"[2, 3, 7, 13, 18]","[5, 17, 20]"
92,11:25,13:51,"[6, 10, 15, 18]","[1, 8, 14]"
93,11:39,15:59,"[7, 8, 11, 12, 16, 18]","[5, 8, 10, 19, 20]"
94,16:34,12:27,"[7, 8, 9, 12, 16]","[12, 14, 17]"
95,15:47,14:20,"[9, 11, 16, 19]","[4, 6, 15, 16, 17]"
96,14:00,16:26,"[1, 5, 6, 12, 16]","[7, 9, 17]"
97,16:33,17:19,"[3, 4, 13, 14, 16, 19]","[1, 3, 7, 12, 19, 20]"
98,16:54,12:27,"[1, 6, 9, 11, 14]","[4, 5, 8, 9]"
99,12:02,14:26,"[6, 12, 13, 15, 16, 20]","[6, 8, 15, 16, 18, 19]"
100,13:49,16:27,"[8, 9, 19]","[1, 3, 4, 6, 12, 15]"
