student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:38,16:46,"[3, 4, 14, 15]","[9, 14, 20]"
2,15:15,13:09,"[9, 14, 16, 20]","[2, 6, 7, 10, 15]"
3,16:22,15:59,"[4, 6, 8, 10, 13, 16]","[1, 6, 13, 17, 19]"
4,12:37,13:57,"[1, 5, 8, 12, 15, 17]","[2, 12, 13]"
5,14:14,14:33,"[1, 6, 14, 18]","[1, 5, 8, 12, 15, 20]"
6,17:05,12:09,"[1, 6, 20]","[3, 8, 15, 20]"
7,15:40,17:27,"[1, 9, 13, 16, 19]","[1, 5, 7, 17, 18]"
8,13:09,11:39,"[3, 4, 10, 13, 14, 18]","[1, 8, 10, 13, 15]"
9,14:14,14:04,"[5, 8, 15, 16, 17]","[4, 10, 11, 16, 17, 19]"
10,13:14,13:27,"[2, 4, 12, 13, 17]","[3, 8, 9, 15, 17]"
11,15:18,17:29,"[4, 5, 8, 10, 18, 20]","[2, 15, 20]"
12,16:34,11:49,"[1, 9, 17, 18, 20]","[2, 6, 8, 10]"
13,17:12,15:12,"[1, 4, 5, 12, 15, 17]","[2, 3, 7, 12, 20]"
14,16:53,17:01,"[4, 7, 16, 18]","[2, 10, 12, 16]"
15,17:06,17:05,"[1, 10, 20]","[4, 11, 15, 20]"
16,17:31,12:32,"[10, 16, 18, 19, 20]","[1, 6, 8, 11, 13]"
17,17:20,14:34,"[1, 6, 18]","[3, 4, 11, 12, 17]"
18,11:24,16:13,"[3, 16, 17, 19]","[2, 8, 13]"
19,15:15,17:27,"[2, 3, 11, 14, 15, 16]","[7, 11, 12, 18]"
20,15:38,16:24,"[5, 7, 12, 20]","[4, 6, 11, 15, 17, 19]"
21,16:49,14:54,"[2, 11, 20]","[1, 6, 8, 11, 14]"
22,11:23,17:24,"[5, 6, 17, 18]","[8, 9, 14, 17, 18]"
23,11:18,16:49,"[9, 11, 12, 18, 19, 20]","[5, 10, 12, 16, 18]"
24,17:08,16:33,"[1, 2, 7, 14, 15, 20]","[3, 19, 20]"
25,11:19,15:53,"[1, 2, 10, 12, 13, 20]","[1, 13, 18]"
26,16:59,11:37,"[9, 11, 12, 13, 19]","[9, 11, 18]"
27,13:59,12:41,"[3, 7, 13, 14, 18]","[2, 4, 7, 12, 18]"
28,16:57,12:26,"[2, 12, 15, 19, 20]","[1, 5, 9]"
29,13:17,15:15,"[1, 4, 10, 17]","[2, 3, 9, 10, 17, 20]"
30,13:20,16:08,"[4, 8, 11, 15]","[5, 10, 17, 19, 20]"
31,12:53,15:53,"[1, 2, 7, 13, 16, 18]","[1, 2, 4, 5, 8, 10]"
32,13:31,12:15,"[4, 6, 7, 10, 13]","[2, 5, 14]"
33,17:24,13:44,"[2, 7, 13, 14]","[1, 15, 20]"
34,15:31,14:15,"[1, 3, 7, 10]","[1, 3, 4, 16, 17, 19]"
35,14:19,15:35,"[1, 3, 4, 12, 13, 20]","[2, 5, 9, 13]"
36,11:37,15:50,"[5, 15, 17, 18, 20]","[3, 7, 12]"
37,12:13,13:59,"[1, 5, 8, 12, 14, 19]","[3, 6, 8, 9, 16]"
38,13:21,12:59,"[6, 7, 8, 9, 10, 15]","[9, 14, 15, 17, 18, 19]"
39,14:55,11:41,"[2, 3, 9, 14, 18, 20]","[3, 4, 5, 12, 14, 19]"
40,17:14,13:14,"[4, 8, 13, 20]","[1, 7, 13, 15, 19, 20]"
41,15:33,12:59,"[5, 7, 8, 9, 11]","[5, 10, 20]"
42,12:32,14:53,"[5, 6, 11]","[1, 4, 6, 7, 8, 11]"
43,17:04,16:06,"[4, 7, 8, 10, 13, 14]","[1, 5, 6, 11, 16]"
44,12:36,14:32,"[11, 12, 17]","[6, 12, 16, 18]"
45,16:19,13:02,"[3, 8, 13, 15, 16]","[4, 6, 7, 9, 10, 17]"
46,11:36,17:16,"[1, 3, 7, 8, 14, 17]","[1, 4, 7, 8, 11, 20]"
47,12:25,15:02,"[11, 12, 13, 20]","[2, 6, 8, 11, 14, 20]"
48,12:14,13:54,"[3, 11, 12]","[9, 10, 12, 14, 17]"
49,15:00,13:01,"[1, 2, 3, 4, 10, 11]","[2, 3, 16]"
50,13:46,14:01,"[2, 12, 15]","[3, 11, 14]"
51,17:39,13:56,"[4, 5, 8, 16]","[5, 9, 11, 12, 16, 20]"
52,13:58,15:40,"[9, 11, 16]","[2, 8, 11, 12, 17]"
53,16:13,16:49,"[4, 11, 18, 19]","[5, 7, 12, 13, 14]"
54,13:21,14:32,"[6, 9, 10, 11, 14, 15]","[1, 5, 9, 11]"
55,12:21,17:34,"[7, 11, 17]","[2, 4, 11, 15, 17, 20]"
56,11:53,15:11,"[2, 3, 9, 11, 17, 19]","[1, 7, 10]"
57,12:39,11:53,"[4, 12, 14]","[2, 12, 20]"
58,16:04,14:22,"[7, 9, 10, 11, 15]","[2, 8, 12, 13, 17, 18]"
59,12:13,12:11,"[2, 5, 7, 11]","[4, 8, 13, 16, 19, 20]"
60,13:47,16:12,"[1, 4, 8, 14, 18]","[1, 13, 18, 19]"
61,14:34,15:52,"[2, 4, 7, 11, 12, 16]","[4, 11, 12, 18]"
62,13:15,13:39,"[2, 4, 7, 9]","[1, 3, 6, 12, 14, 16]"
63,15:49,15:27,"[5, 9, 14, 17, 19]","[2, 4, 5, 7, 12, 18]"
