student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,15:35,12:13,"[7, 9, 11]","[4, 7, 8, 10]"
2,15:26,16:22,"[16, 18, 20]","[1, 5, 8, 9, 17, 18]"
3,16:55,11:16,"[1, 6, 7, 13, 16, 17]","[4, 6, 11]"
4,11:54,11:59,"[3, 7, 9, 16, 18]","[3, 7, 8, 18]"
5,17:08,12:36,"[3, 4, 7, 15, 18, 20]","[3, 4, 11, 19]"
6,11:56,16:34,"[3, 4, 9, 15, 18]","[4, 12, 15, 18]"
7,13:18,15:12,"[2, 13, 17]","[8, 17, 19, 20]"
8,12:13,11:33,"[5, 8, 13, 16, 19]","[1, 2, 12, 13, 16]"
9,16:34,12:07,"[4, 9, 14, 17]","[2, 4, 5, 16, 19]"
10,14:43,11:05,"[1, 3, 10, 12, 16, 17]","[1, 2, 14, 19]"
11,12:45,13:55,"[1, 3, 5, 8, 16]","[4, 5, 8, 13, 15, 16]"
12,12:28,14:22,"[1, 3, 5, 6, 7, 9]","[2, 8, 13, 17, 19]"
13,11:40,13:11,"[4, 9, 14, 16, 17, 20]","[14, 16, 20]"
14,11:53,12:14,"[1, 7, 9, 10, 15, 18]","[1, 2, 3, 16, 19]"
15,11:36,14:37,"[1, 3, 4, 5, 17]","[3, 4, 6, 7, 13, 14]"
16,15:46,11:36,"[10, 15, 16, 18]","[7, 9, 10, 13, 14]"
17,16:55,17:08,"[3, 7, 9, 11, 12, 17]","[13, 16, 17]"
18,12:54,14:11,"[9, 10, 13, 17, 18]","[2, 3, 4, 5, 9, 12]"
19,11:13,11:01,"[7, 18, 19, 20]","[1, 2, 4, 17, 19, 20]"
20,11:48,11:41,"[2, 5, 6, 9, 11]","[3, 13, 17, 19, 20]"
21,17:07,14:04,"[3, 10, 12, 15, 20]","[1, 2, 15]"
22,17:24,13:07,"[5, 13, 16, 18]","[1, 2, 3, 4, 14]"
23,13:40,12:23,"[2, 5, 13]","[6, 9, 20]"
24,14:18,15:57,"[2, 3, 13, 17, 18]","[3, 6, 7, 16, 18]"
25,16:20,16:09,"[7, 8, 11, 14, 16, 19]","[4, 7, 13, 18, 19]"
26,12:55,14:09,"[7, 10, 20]","[7, 11, 12, 14, 17]"
27,16:49,16:50,"[6, 7, 8, 9, 12]","[5, 9, 12]"
28,15:47,15:44,"[10, 15, 17]","[4, 8, 10, 16, 19]"
29,11:51,11:40,"[3, 6, 9, 10]","[1, 10, 14, 17, 19, 20]"
30,11:27,16:59,"[4, 12, 13, 14, 15, 18]","[6, 13, 16, 18]"
31,13:21,13:03,"[1, 9, 14, 20]","[10, 15, 17, 19, 20]"
32,12:50,17:21,"[1, 3, 11, 12, 13, 19]","[4, 5, 9, 12, 20]"
33,14:07,13:02,"[4, 5, 15]","[2, 6, 16, 19]"
34,14:51,11:07,"[10, 11, 12]","[3, 5, 6, 9, 11]"
35,15:27,12:20,"[1, 4, 14, 16, 19]","[8, 14, 17]"
36,17:22,14:47,"[2, 7, 16, 19]","[1, 3, 4, 14, 20]"
37,17:36,15:11,"[1, 2, 12, 16]","[3, 7, 9, 13, 15, 18]"
38,16:07,15:17,"[8, 12, 17]","[2, 6, 7, 9, 18, 19]"
39,16:54,15:07,"[2, 10, 12, 18]","[3, 7, 17, 18]"
40,11:46,11:59,"[4, 8, 12, 15, 16]","[15, 16, 18]"
41,16:47,16:55,"[4, 13, 14, 15, 19]","[4, 6, 12]"
42,16:54,14:33,"[8, 10, 16]","[9, 11, 12, 16, 17]"
43,15:42,12:02,"[1, 2, 8, 11, 18, 20]","[1, 3, 7, 8, 14, 20]"
44,17:11,15:45,"[8, 10, 16]","[4, 8, 11, 16, 20]"
45,14:18,16:30,"[5, 6, 13, 14, 16, 19]","[1, 2, 6, 12, 16]"
46,17:04,15:47,"[3, 9, 15, 17, 18]","[9, 14, 18]"
47,16:39,12:30,"[4, 15, 20]","[2, 4, 5, 6, 12, 15]"
48,13:14,13:54,"[4, 6, 9, 10, 12, 18]","[1, 6, 9, 17]"
49,16:34,17:08,"[8, 9, 10, 15]","[6, 9, 11, 14]"
50,16:51,15:22,"[1, 16, 18]","[1, 2, 6]"
51,12:37,16:22,"[5, 7, 13, 14]","[4, 10, 11]"
52,15:18,16:57,"[7, 8, 10, 15, 19]","[9, 13, 18]"
53,11:08,13:06,"[1, 4, 5, 10, 17, 19]","[4, 9, 14, 15, 20]"
54,13:19,17:33,"[3, 5, 8, 16, 17]","[8, 11, 13, 14, 17, 20]"
55,17:37,14:38,"[1, 2, 7, 13, 14, 20]","[4, 5, 17, 18]"
56,11:56,12:59,"[12, 19, 20]","[5, 6, 10, 17, 19]"
57,17:11,15:41,"[3, 5, 15]","[1, 3, 9, 14, 18]"
58,12:57,17:12,"[5, 8, 10, 13, 15, 17]","[1, 9, 12, 13, 14, 15]"
59,14:21,11:28,"[2, 4, 8, 10, 17]","[4, 10, 15, 20]"
60,14:36,17:22,"[1, 3, 7, 11, 14]","[1, 10, 11, 14]"
61,16:52,11:25,"[9, 10, 12]","[1, 3, 7, 16, 17]"
62,11:49,11:37,"[2, 4, 11, 13, 16]","[8, 10, 13, 18, 19]"
63,16:15,16:12,"[6, 8, 19]","[1, 2, 12, 13, 14, 16]"
64,15:03,13:18,"[1, 2, 3, 10, 18, 20]","[1, 8, 10, 12, 13, 17]"
65,12:57,12:33,"[11, 13, 15, 17]","[1, 7, 14, 17, 19]"
66,15:49,14:48,"[1, 2, 4, 20]","[3, 7, 9, 10, 11, 16]"
67,15:45,11:54,"[5, 6, 8, 11, 15, 18]","[2, 12, 18, 20]"
68,13:10,13:36,"[5, 6, 14]","[2, 6, 13, 14, 19]"
69,17:22,16:56,"[4, 5, 14, 17, 18, 19]","[5, 6, 7, 18, 19]"
70,15:28,15:49,"[1, 4, 5, 13, 17]","[1, 7, 8, 12, 13]"
71,13:25,15:34,"[2, 16, 17, 20]","[2, 4, 16, 19]"
72,16:46,16:14,"[1, 2, 6, 9, 10, 16]","[4, 6, 10, 12, 16, 19]"
73,11:08,16:43,"[1, 3, 13]","[3, 5, 8, 17, 20]"
74,11:06,13:11,"[4, 12, 16, 19]","[4, 9, 10, 11, 14, 16]"
75,15:57,14:42,"[2, 4, 5, 15]","[1, 4, 10]"
76,15:47,14:26,"[1, 3, 11, 14, 15, 18]","[8, 10, 14, 15, 17, 19]"
77,12:40,11:59,"[2, 4, 11, 17, 18]","[5, 6, 16, 17, 18]"
78,15:04,12:14,"[3, 6, 7, 12, 19]","[6, 7, 11, 20]"
79,13:35,14:07,"[2, 10, 14]","[2, 4, 6, 12, 13]"
80,13:41,12:18,"[2, 8, 12, 14, 18, 19]","[2, 3, 7, 11, 12, 20]"
81,14:57,13:26,"[1, 2, 6, 12, 18]","[2, 6, 13, 16]"
82,11:48,13:05,"[4, 6, 10]","[2, 3, 5, 9, 16, 18]"
83,14:32,17:28,"[4, 7, 13, 15, 17]","[3, 6, 15, 16]"
84,14:01,17:06,"[11, 16, 18]","[5, 9, 12, 20]"
85,17:29,16:29,"[13, 15, 16]","[6, 15, 17, 18]"
86,13:50,15:41,"[5, 10, 13, 14, 19, 20]","[8, 11, 16]"
87,17:25,16:58,"[6, 9, 15]","[11, 16, 17, 19, 20]"
88,11:52,17:12,"[1, 4, 10, 17]","[8, 13, 14, 20]"
89,14:16,15:05,"[17, 19, 20]","[3, 6, 16]"
90,16:52,16:04,"[1, 5, 6]","[1, 8, 11]"
91,15:29,14:23,"[6, 11, 13, 14, 15]","[5, 12, 15, 20]"
92,11:42,12:18,"[1, 13, 15]","[1, 11, 16, 18, 19]"
93,16:03,13:32,"[8, 9, 10, 12, 17]","[2, 3, 4, 7, 14, 16]"
94,17:21,14:09,"[2, 8, 14, 17]","[2, 3, 5, 6, 9, 15]"
95,12:01,11:21,"[1, 3, 6, 14, 18]","[4, 9, 11, 12, 13, 20]"
96,13:28,15:48,"[1, 5, 11, 17, 20]","[3, 9, 10, 14, 16, 19]"
97,17:20,14:24,"[10, 17, 18]","[1, 4, 8, 11, 17]"
98,12:30,16:43,"[2, 4, 7, 17]","[14, 16, 18]"
99,13:34,14:09,"[10, 15, 18]","[4, 10, 13, 15]"
100,17:35,14:34,"[5, 8, 10, 11, 15, 19]","[4, 8, 10]"
