student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,13:21,14:17,"[3, 5, 9, 12, 20]","[3, 5, 7, 11, 14]"
2,14:09,11:42,"[3, 6, 10, 11, 19]","[1, 5, 8, 15, 19, 20]"
3,13:00,12:54,"[2, 11, 15, 18]","[3, 9, 11, 13, 14, 16]"
4,12:53,16:11,"[1, 3, 5, 8, 11, 17]","[1, 6, 12, 18, 20]"
5,16:30,14:37,"[6, 10, 11, 13, 16, 18]","[7, 10, 17, 18, 20]"
6,11:29,17:36,"[8, 19, 20]","[6, 9, 12, 14, 17]"
7,17:04,12:00,"[2, 8, 10, 12, 15, 18]","[3, 5, 10, 19]"
8,14:26,11:50,"[2, 7, 14, 15, 18, 20]","[1, 5, 8, 10, 15]"
9,15:37,15:05,"[2, 7, 15, 17]","[2, 4, 9, 11, 13, 20]"
10,13:48,16:54,"[1, 14, 19]","[2, 3, 4, 5, 13, 17]"
11,12:33,15:35,"[1, 5, 9, 20]","[5, 7, 8, 9, 14, 20]"
12,13:22,17:26,"[1, 2, 9, 11, 19]","[10, 13, 14]"
13,16:33,14:48,"[14, 15, 16]","[2, 5, 10, 11, 14, 17]"
14,16:09,11:14,"[4, 14, 15, 16, 17]","[5, 6, 7, 18]"
15,11:38,11:54,"[6, 9, 17]","[1, 8, 14, 19]"
16,17:27,12:21,"[5, 8, 10, 11, 14]","[2, 3, 7, 9, 13, 14]"
17,11:38,12:59,"[11, 13, 16, 18, 19, 20]","[2, 4, 6, 7, 13, 14]"
18,16:08,14:55,"[5, 7, 8, 15, 17, 18]","[4, 6, 7, 12, 18, 20]"
19,11:09,15:28,"[6, 9, 14, 16, 18, 20]","[6, 7, 12, 13]"
20,13:42,14:06,"[1, 2, 11, 14, 18, 19]","[9, 16, 20]"
21,14:36,16:09,"[7, 8, 13, 17, 18]","[4, 6, 12, 16, 17]"
22,11:32,13:36,"[13, 16, 20]","[5, 9, 12, 14, 18, 19]"
23,16:12,17:24,"[6, 12, 15, 18]","[1, 2, 4, 17, 19]"
24,14:01,17:04,"[1, 3, 5, 13, 19]","[2, 13, 17, 19]"
25,12:13,13:07,"[6, 11, 19]","[8, 11, 12, 13]"
26,11:26,17:04,"[6, 8, 11, 12, 19]","[1, 9, 10, 11, 13, 14]"
27,17:34,16:13,"[2, 9, 11, 12, 15]","[1, 3, 4, 12]"
28,15:06,12:45,"[2, 6, 12, 20]","[11, 13, 14, 20]"
29,15:58,15:58,"[1, 3, 6, 7, 15, 20]","[5, 6, 16, 18, 19]"
30,16:04,16:57,"[7, 14, 15]","[4, 7, 8, 9, 11, 13]"
31,16:27,11:43,"[9, 13, 15, 20]","[3, 4, 5, 6, 8, 17]"
32,17:16,16:33,"[4, 8, 9, 20]","[5, 10, 15]"
33,17:25,13:00,"[6, 7, 8, 20]","[1, 5, 8]"
34,11:02,16:55,"[5, 6, 8, 9, 11]","[11, 15, 16]"
35,12:50,15:25,"[3, 6, 13, 14, 15, 16]","[2, 3, 4, 13, 14, 20]"
36,16:29,11:24,"[2, 7, 9, 12]","[2, 3, 5, 16]"
37,11:10,12:34,"[4, 5, 7, 12, 19]","[2, 9, 11, 19]"
38,14:59,14:53,"[6, 16, 18, 19, 20]","[6, 7, 10, 17, 19]"
39,13:22,17:25,"[5, 7, 11, 12, 14, 16]","[1, 5, 7, 10, 15]"
40,16:46,13:26,"[2, 17, 18]","[9, 10, 12, 13, 20]"
41,11:28,11:20,"[1, 2, 5, 14]","[4, 5, 6, 17]"
42,13:55,16:15,"[1, 2, 12, 15, 17]","[10, 11, 16]"
43,14:04,16:30,"[3, 7, 8, 9]","[3, 12, 15, 18]"
44,16:41,12:50,"[1, 2, 3, 6, 10, 15]","[2, 4, 5, 6, 12, 19]"
45,16:16,17:31,"[1, 3, 4, 11, 15, 18]","[2, 6, 15]"
46,13:30,11:20,"[2, 10, 14, 15, 19, 20]","[9, 12, 19]"
47,11:43,15:12,"[8, 11, 15]","[4, 5, 7]"
48,11:29,14:14,"[2, 13, 19]","[4, 7, 10, 11]"
49,11:23,13:52,"[2, 11, 15, 17, 19, 20]","[1, 3, 9, 13, 14, 20]"
50,17:34,15:25,"[6, 8, 12, 18]","[7, 9, 13, 15, 17]"
51,16:52,15:24,"[2, 7, 9, 11, 17]","[13, 19, 20]"
52,15:14,13:18,"[10, 11, 19]","[4, 5, 14, 16, 17]"
53,11:26,16:20,"[3, 7, 13, 17, 19]","[2, 9, 10, 13, 15, 20]"
54,13:31,16:37,"[6, 9, 10, 11, 14]","[1, 2, 3, 15, 19]"
55,17:07,13:03,"[4, 7, 9, 12, 17, 20]","[2, 5, 7, 11, 18]"
56,15:50,14:58,"[2, 3, 18]","[2, 14, 20]"
57,11:02,14:18,"[1, 2, 3, 5, 11, 17]","[3, 4, 5, 8, 14]"
58,11:25,15:17,"[1, 5, 12, 17]","[5, 7, 8, 10]"
59,15:41,16:53,"[1, 11, 13]","[1, 2, 5, 8, 9]"
60,14:39,11:09,"[4, 7, 8, 10, 13, 20]","[1, 6, 14, 16]"
61,14:33,17:27,"[2, 5, 15]","[1, 3, 7, 15, 18]"
62,13:18,17:28,"[1, 8, 9, 10, 16]","[1, 4, 14]"
63,15:39,11:09,"[1, 5, 6, 15, 17]","[5, 8, 17]"
64,17:09,15:22,"[6, 7, 9, 14]","[1, 4, 11, 19, 20]"
65,17:39,13:05,"[2, 5, 11]","[6, 9, 19]"
66,17:26,15:49,"[1, 5, 11, 15, 18]","[7, 11, 19]"
