student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,14:50,12:14,"[4, 5, 18, 20]","[5, 6, 8, 15]"
2,12:46,11:53,"[5, 6, 7, 13, 14, 20]","[1, 3, 7, 8, 14]"
3,15:07,11:09,"[4, 11, 14]","[5, 6, 9, 17]"
4,11:43,16:16,"[1, 5, 7, 8, 15, 20]","[3, 9, 10]"
5,12:44,13:15,"[9, 17, 18]","[4, 14, 19]"
6,11:46,11:57,"[2, 3, 6, 7, 12, 14]","[6, 12, 16]"
7,12:41,11:52,"[6, 8, 9, 10, 13, 17]","[1, 7, 8, 14, 18, 19]"
8,16:25,15:30,"[2, 7, 11]","[4, 12, 13]"
9,15:11,12:23,"[5, 7, 16, 17, 18]","[6, 8, 10, 14, 15, 19]"
10,16:39,16:32,"[1, 2, 8, 14, 15]","[9, 14, 15, 18]"
11,17:07,15:38,"[1, 5, 12, 15, 17]","[3, 7, 8, 12, 13]"
12,12:27,16:35,"[4, 18, 20]","[4, 5, 10, 17]"
13,17:11,13:00,"[3, 15, 20]","[5, 6, 7]"
14,16:27,13:41,"[3, 11, 15, 16, 17]","[3, 8, 11, 13, 17, 19]"
15,14:54,14:15,"[12, 17, 19]","[3, 4, 10, 11, 13, 17]"
16,16:11,12:50,"[3, 5, 13, 15]","[2, 8, 13]"
17,12:01,11:29,"[1, 5, 7, 10, 16, 20]","[1, 8, 15, 16, 19]"
18,12:46,14:29,"[3, 4, 14]","[2, 9, 11, 12, 13, 16]"
19,14:23,13:42,"[2, 7, 12]","[1, 7, 19]"
20,17:09,16:53,"[4, 11, 12, 17]","[3, 6, 7, 18, 19, 20]"
21,11:14,13:47,"[6, 9, 13, 15, 16, 17]","[8, 12, 13, 19]"
22,17:03,17:34,"[2, 7, 9, 13, 16]","[8, 12, 17]"
23,12:06,11:34,"[9, 10, 11, 19]","[2, 5, 11, 12, 14, 17]"
24,12:58,15:05,"[8, 11, 18, 19]","[6, 11, 13, 18]"
25,12:58,11:31,"[6, 12, 20]","[1, 2, 11, 13, 16, 17]"
26,15:45,13:07,"[4, 10, 16, 17]","[4, 9, 13, 14, 20]"
27,14:12,11:49,"[3, 6, 16]","[3, 8, 10, 11, 15, 17]"
28,11:31,14:24,"[6, 9, 15]","[3, 13, 14, 17, 20]"
29,13:42,15:54,"[13, 16, 18]","[4, 7, 9, 14, 15, 20]"
30,11:04,16:16,"[5, 6, 7, 9, 19, 20]","[2, 8, 10, 20]"
31,13:47,13:21,"[6, 8, 16, 17]","[11, 13, 14]"
32,11:36,16:51,"[8, 19, 20]","[1, 3, 10, 12, 14]"
33,13:10,12:38,"[4, 6, 9, 13]","[1, 2, 8, 10, 16]"
34,11:36,16:03,"[5, 7, 11, 13]","[4, 7, 8, 9, 18]"
35,11:10,15:38,"[2, 11, 19]","[1, 2, 9, 10, 14, 19]"
36,11:40,16:58,"[9, 16, 17]","[9, 12, 13, 16, 18, 19]"
37,13:11,11:53,"[3, 5, 9, 11]","[1, 2, 4, 9]"
38,13:56,14:33,"[1, 3, 5, 6, 14, 18]","[1, 7, 10, 13, 15, 18]"
39,17:33,15:03,"[7, 11, 12, 13, 18]","[7, 10, 12]"
40,16:16,16:16,"[2, 4, 11, 18, 20]","[1, 2, 17, 18]"
41,15:02,11:08,"[3, 6, 13, 17, 18]","[1, 9, 13, 15]"
42,16:22,12:00,"[3, 4, 8, 13, 18]","[4, 12, 13]"
43,14:36,16:23,"[2, 5, 11, 13]","[2, 3, 4, 5, 20]"
44,16:31,14:36,"[4, 10, 17]","[8, 13, 16]"
45,16:11,14:14,"[4, 11, 14, 19]","[5, 7, 9]"
46,12:52,11:20,"[5, 9, 14]","[1, 7, 9]"
47,17:25,11:07,"[2, 4, 9, 11, 18]","[3, 4, 7, 10]"
48,12:44,16:26,"[1, 5, 16, 17, 19]","[1, 11, 12, 17, 19, 20]"
49,12:08,14:16,"[4, 5, 6, 7, 14, 16]","[4, 11, 19]"
50,12:56,12:49,"[2, 3, 6, 15, 18]","[1, 3, 12]"
51,11:23,15:03,"[1, 2, 10, 12, 17]","[1, 3, 4, 16]"
52,11:25,14:29,"[5, 6, 13, 17, 19]","[1, 3, 8, 10, 12, 17]"
53,11:39,12:35,"[2, 4, 5, 14, 19, 20]","[9, 14, 18]"
54,15:00,17:11,"[1, 7, 8, 9, 11, 14]","[5, 6, 9, 10, 11]"
55,14:58,13:57,"[2, 3, 10, 19]","[5, 8, 12]"
56,13:58,16:16,"[4, 6, 8, 15]","[1, 5, 8, 9, 12]"
57,11:23,13:31,"[1, 7, 10, 12, 16, 17]","[1, 10, 12, 14, 17, 19]"
58,12:57,12:51,"[3, 5, 7, 12, 19, 20]","[2, 3, 9, 11, 12, 19]"
59,11:22,15:35,"[3, 11, 16]","[1, 2, 6, 11]"
60,16:55,12:49,"[2, 5, 7, 8, 16]","[4, 6, 10, 16, 20]"
61,15:34,15:27,"[2, 8, 19, 20]","[13, 15, 16, 20]"
62,17:16,16:27,"[3, 5, 7, 12, 17, 19]","[13, 14, 16, 19, 20]"
63,16:07,17:26,"[5, 6, 8, 12, 16, 17]","[6, 10, 11, 15, 20]"
64,13:28,16:10,"[2, 7, 13]","[7, 10, 18]"
65,13:13,13:31,"[7, 8, 9, 10, 15]","[4, 11, 13, 18]"
66,12:49,12:07,"[5, 10, 11, 13, 15, 17]","[4, 6, 12]"
67,16:54,16:38,"[2, 7, 9, 16]","[9, 13, 19]"
68,17:01,16:55,"[3, 5, 8, 15, 16]","[6, 11, 20]"
69,14:41,11:26,"[1, 10, 15, 17]","[1, 6, 11, 14, 15]"
70,12:04,11:51,"[6, 7, 9, 11, 14, 15]","[6, 12, 18]"
71,12:02,16:37,"[7, 12, 15, 17, 18]","[3, 7, 9, 11, 16, 18]"
72,11:28,11:37,"[3, 5, 15, 17, 18]","[4, 9, 10, 15, 16, 20]"
73,15:17,14:08,"[2, 6, 8, 11, 16]","[1, 4, 5, 9, 15, 18]"
74,13:50,16:29,"[8, 16, 20]","[6, 9, 14, 16]"
75,13:44,11:12,"[2, 5, 11, 15]","[1, 2, 5, 7, 9, 17]"
76,11:02,17:02,"[2, 10, 13, 16]","[3, 6, 14]"
77,17:28,16:08,"[4, 5, 15, 16, 18, 20]","[9, 13, 20]"
78,13:12,16:12,"[1, 4, 12]","[2, 8, 11, 12]"
79,12:15,15:53,"[2, 5, 6, 12, 17, 18]","[2, 5, 6, 11, 19]"
80,13:02,12:40,"[5, 6, 8, 10, 19]","[7, 8, 16]"
81,13:49,14:58,"[3, 4, 5, 14, 16, 18]","[4, 5, 6, 9, 12, 17]"
82,13:00,14:12,"[1, 6, 16]","[1, 4, 7, 9]"
83,12:37,11:19,"[12, 15, 16, 18, 19]","[3, 7, 9, 10, 13, 14]"
84,11:18,14:09,"[1, 8, 13]","[1, 6, 8, 9, 15, 16]"
85,17:25,13:20,"[2, 8, 10, 11, 19, 20]","[4, 6, 8, 9, 15, 16]"
86,12:26,11:49,"[1, 2, 9, 10, 12, 13]","[5, 8, 15]"
87,17:09,16:36,"[5, 6, 9, 15]","[3, 8, 16]"
88,14:03,16:51,"[5, 15, 17, 18, 20]","[11, 18, 19]"
89,14:08,14:06,"[6, 12, 13, 17, 19, 20]","[8, 10, 11, 17]"
90,11:23,13:42,"[11, 15, 18]","[2, 7, 12, 17]"
91,14:36,15:50,"[5, 6, 9, 12, 15]","[1, 4, 8, 16]"
92,13:14,12:08,"[1, 2, 9, 15, 17, 18]","[9, 11, 13, 14]"
93,16:19,17:22,"[4, 6, 11, 14, 20]","[4, 14, 17, 19, 20]"
94,13:18,17:35,"[9, 14, 15]","[7, 8, 9, 11, 16, 18]"
95,11:26,13:25,"[5, 15, 17, 19]","[6, 7, 12, 16, 19]"
96,14:23,12:23,"[8, 12, 19]","[2, 17, 18, 20]"
97,11:15,12:38,"[3, 7, 14, 16, 18]","[3, 6, 7, 8, 13, 19]"
98,11:27,11:56,"[1, 2, 5, 20]","[4, 8, 13, 14]"
99,14:31,16:44,"[3, 4, 5, 13]","[3, 6, 9, 16, 19]"
100,16:49,17:12,"[2, 4, 6, 15, 16]","[1, 4, 6, 7, 14]"
