student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,17:26,14:24,"[9, 10, 15, 16]","[3, 7, 10, 13, 20]"
2,12:02,14:55,"[2, 5, 8, 9, 11, 20]","[1, 2, 6, 20]"
3,13:28,15:43,"[8, 12, 14, 16, 18, 20]","[2, 4, 7, 11]"
4,14:03,16:08,"[1, 4, 11, 19, 20]","[1, 6, 13, 20]"
5,16:04,11:19,"[2, 12, 14, 15]","[3, 7, 8, 9, 17, 18]"
6,13:22,17:32,"[2, 6, 12, 14, 15, 19]","[5, 7, 11, 13, 18]"
7,11:02,12:46,"[4, 10, 16]","[5, 10, 12, 14]"
8,12:51,14:56,"[2, 8, 16]","[2, 4, 6, 13, 14]"
9,16:18,11:16,"[9, 10, 17, 18]","[2, 4, 8, 12, 16, 19]"
10,16:10,17:20,"[1, 18, 19]","[3, 13, 16, 20]"
11,11:47,11:45,"[12, 16, 20]","[6, 8, 14]"
12,11:15,13:36,"[6, 9, 12, 16]","[12, 18, 19]"
13,11:06,14:59,"[2, 3, 6, 10, 14, 15]","[9, 14, 18]"
14,16:37,13:45,"[2, 12, 13, 14, 15, 16]","[3, 5, 16]"
15,15:06,15:42,"[1, 11, 15, 20]","[6, 8, 10, 14]"
16,17:32,14:33,"[3, 4, 20]","[2, 8, 9, 12, 14]"
17,11:36,16:59,"[11, 13, 15, 17, 20]","[1, 4, 13, 18, 20]"
18,14:48,16:47,"[6, 10, 11, 12, 20]","[1, 3, 6, 7]"
19,16:55,11:29,"[7, 11, 14, 15, 18]","[6, 9, 13, 14, 18, 19]"
20,13:32,15:51,"[9, 13, 15, 20]","[2, 7, 9, 10, 17]"
21,12:46,16:24,"[1, 3, 4, 11, 14]","[4, 8, 10, 14]"
22,15:47,15:43,"[7, 14, 15, 16, 19, 20]","[9, 15, 17, 19, 20]"
23,14:13,15:06,"[3, 8, 10, 19, 20]","[3, 4, 12, 20]"
24,16:07,12:18,"[10, 14, 16]","[2, 6, 11, 14, 17, 20]"
25,12:57,12:00,"[5, 8, 17]","[1, 6, 15, 20]"
26,15:14,15:26,"[3, 4, 16, 19]","[10, 12, 19]"
27,11:28,12:31,"[4, 10, 11, 19]","[3, 11, 12, 15]"
28,13:44,11:45,"[5, 9, 11, 17, 18]","[4, 6, 10, 11]"
29,13:08,17:32,"[7, 16, 17]","[1, 10, 12, 13, 14, 16]"
30,12:20,13:15,"[13, 17, 20]","[5, 14, 18]"
31,15:40,14:09,"[3, 10, 16]","[1, 4, 5, 7, 9, 18]"
