student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,16:57,13:06,"[4, 9, 16, 17]","[6, 10, 15, 19]"
2,14:06,15:12,"[3, 13, 16, 19]","[4, 7, 15, 17]"
3,14:55,13:45,"[1, 9, 12, 14, 18]","[2, 6, 9, 14, 16, 18]"
4,12:54,16:30,"[3, 7, 12, 15, 19, 20]","[1, 5, 8, 10]"
5,17:13,14:20,"[2, 7, 9]","[6, 8, 14, 17, 20]"
6,14:47,11:22,"[3, 5, 7, 15, 18]","[8, 15, 16, 18]"
7,14:53,16:01,"[2, 4, 7, 10, 12, 14]","[2, 13, 14]"
8,14:58,13:26,"[3, 6, 11, 12, 14, 16]","[3, 4, 5, 8]"
9,13:47,12:27,"[9, 10, 13, 14, 18]","[3, 14, 16]"
10,13:33,13:29,"[2, 4, 9]","[2, 3, 7, 11, 15, 18]"
11,15:12,16:32,"[2, 4, 8]","[1, 5, 7, 10, 14, 19]"
12,12:42,15:02,"[1, 5, 7, 13, 19, 20]","[5, 8, 13, 17]"
13,13:16,15:32,"[3, 4, 5, 13, 14, 20]","[7, 9, 10, 13, 19]"
14,17:12,17:20,"[5, 12, 13, 14, 15, 16]","[6, 10, 12, 16, 17]"
15,14:43,13:00,"[3, 9, 12]","[3, 17, 20]"
16,12:25,16:05,"[12, 16, 18]","[3, 11, 13, 17]"
17,13:20,11:52,"[1, 2, 7, 14, 15, 19]","[2, 4, 7, 12]"
18,16:16,16:48,"[9, 11, 16, 17]","[1, 4, 15, 17]"
19,12:18,17:24,"[1, 4, 7, 12, 16, 17]","[5, 6, 13, 15, 19, 20]"
20,15:15,13:10,"[1, 4, 12, 20]","[4, 8, 14, 16, 18]"
21,12:09,14:45,"[3, 5, 7, 11, 12, 16]","[2, 7, 9, 17, 19]"
22,17:08,17:02,"[5, 7, 8, 13]","[7, 9, 14, 16]"
23,13:03,12:22,"[1, 4, 6, 7, 8, 18]","[2, 3, 6, 8, 10, 11]"
24,15:31,15:09,"[6, 7, 14, 17, 20]","[4, 11, 14]"
25,12:47,15:49,"[5, 11, 13, 18]","[6, 8, 9, 10, 14, 19]"
26,16:03,15:51,"[1, 7, 13, 15, 20]","[2, 6, 14, 15]"
27,16:34,17:21,"[1, 2, 4, 8, 18]","[6, 9, 10, 11]"
28,12:06,11:43,"[1, 9, 10, 11, 12, 19]","[3, 10, 11, 15]"
29,13:41,15:18,"[10, 11, 20]","[1, 3, 4, 10, 11, 19]"
30,17:09,16:30,"[2, 5, 6, 18]","[1, 13, 14]"
31,16:28,14:53,"[9, 19, 20]","[2, 9, 11, 17]"
32,11:43,15:55,"[5, 9, 18]","[1, 2, 5, 8, 12, 14]"
33,13:21,11:43,"[9, 11, 17, 19, 20]","[9, 13, 17, 20]"
34,13:51,16:59,"[10, 17, 20]","[5, 8, 13, 14]"
35,13:33,13:30,"[4, 5, 7, 10, 15, 18]","[1, 8, 10, 13]"
36,13:01,12:57,"[7, 11, 12, 17, 18]","[5, 10, 16]"
37,15:41,15:30,"[8, 11, 13, 17]","[2, 11, 13, 14, 17, 20]"
38,15:50,13:53,"[10, 12, 13]","[7, 12, 16, 19, 20]"
39,17:08,14:41,"[9, 11, 14]","[1, 6, 7, 12]"
40,12:11,12:07,"[6, 8, 17]","[6, 11, 15, 19, 20]"
41,15:01,15:14,"[3, 8, 14, 15, 17]","[1, 5, 6, 16]"
42,16:32,16:47,"[3, 12, 13, 15, 16]","[4, 6, 9, 12, 17]"
43,16:20,14:22,"[5, 14, 17, 20]","[10, 12, 16, 18, 20]"
44,12:45,16:43,"[4, 11, 18, 20]","[6, 13, 20]"
45,16:50,16:26,"[5, 6, 11, 17, 18]","[3, 4, 7, 13, 16, 18]"
46,12:40,12:33,"[10, 11, 13, 15, 20]","[7, 14, 16, 17]"
47,12:11,13:20,"[2, 3, 4, 11, 18]","[11, 16, 17]"
48,11:44,12:13,"[2, 6, 17, 18]","[8, 14, 17, 18]"
49,13:21,16:44,"[4, 9, 17]","[3, 5, 9, 11, 13, 20]"
50,14:31,16:09,"[1, 2, 10, 13, 16, 19]","[1, 2, 12]"
51,13:55,12:37,"[1, 4, 6, 9, 18]","[7, 9, 10, 12, 15, 16]"
52,14:00,12:37,"[3, 4, 8, 17]","[3, 7, 9, 13, 18]"
53,14:00,14:28,"[4, 8, 10, 11, 16, 17]","[1, 4, 5, 7, 14, 18]"
54,12:57,14:18,"[6, 10, 14, 15, 19]","[1, 3, 6, 14, 15, 16]"
55,17:33,11:32,"[3, 8, 12, 14]","[6, 7, 12, 13, 16]"
56,11:05,13:14,"[1, 8, 11, 12, 14, 16]","[2, 7, 9, 10, 12, 18]"
57,15:01,16:57,"[3, 4, 6, 8, 18, 19]","[1, 10, 12, 13, 14]"
58,13:49,13:03,"[2, 10, 12, 17, 18, 19]","[1, 4, 5, 6, 11, 17]"
59,12:01,16:12,"[6, 7, 11, 16]","[5, 6, 7, 8, 12, 20]"
60,15:37,13:47,"[2, 8, 10]","[3, 4, 12, 14, 17]"
61,13:30,15:10,"[1, 3, 8, 13, 14, 20]","[1, 2, 10, 12, 18]"
62,11:18,11:29,"[3, 4, 5, 8, 12, 15]","[3, 4, 5, 8]"
63,13:43,15:38,"[12, 15, 16, 17]","[5, 12, 13, 15, 19]"
64,17:22,12:10,"[2, 4, 11, 12, 18, 19]","[1, 4, 10, 12, 13, 16]"
65,12:51,12:49,"[2, 4, 17, 19]","[7, 12, 13, 16, 17, 18]"
66,11:16,11:22,"[2, 7, 12, 17, 20]","[1, 8, 16, 18, 20]"
67,15:26,15:39,"[12, 13, 15, 16, 20]","[5, 10, 13, 14]"
68,13:00,11:43,"[16, 18, 20]","[8, 11, 19]"
69,16:02,13:53,"[2, 10, 12, 16, 20]","[3, 9, 11, 15, 18, 19]"
70,17:29,14:00,"[1, 3, 4, 5, 11, 13]","[1, 11, 15]"
71,11:39,15:47,"[1, 2, 8, 13]","[6, 11, 14]"
72,13:38,14:46,"[2, 3, 5, 7, 12]","[4, 6, 15, 17, 18]"
73,11:21,16:21,"[5, 6, 8, 12]","[5, 7, 17]"
74,13:51,14:43,"[10, 12, 15]","[3, 5, 6, 10, 14, 16]"
75,17:07,11:48,"[5, 9, 15]","[2, 9, 11, 16, 18, 19]"
76,16:29,11:42,"[1, 5, 8, 9, 13, 19]","[1, 7, 9, 12, 14, 16]"
77,16:10,15:20,"[4, 10, 13]","[9, 15, 17]"
78,15:00,11:06,"[1, 7, 8, 9, 15, 19]","[4, 12, 13, 15, 17]"
79,17:00,12:43,"[3, 5, 11, 12, 18]","[4, 5, 7, 8, 14, 20]"
