student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,17:05,16:08,"[2, 7, 13, 15, 19]","[9, 10, 12, 15, 20]"
2,14:55,15:35,"[1, 4, 10, 14, 19]","[3, 7, 13, 15, 16, 18]"
3,13:54,14:02,"[2, 4, 5, 12]","[2, 6, 8, 10, 20]"
4,12:17,11:33,"[3, 5, 6, 7, 15]","[1, 4, 5, 8, 9]"
5,14:11,14:50,"[16, 17, 19]","[9, 11, 19]"
6,17:11,11:41,"[5, 13, 19]","[7, 9, 10, 15, 20]"
7,14:52,13:47,"[3, 6, 8, 15, 16, 20]","[10, 11, 15, 16]"
8,16:14,14:41,"[5, 9, 16]","[2, 3, 5, 8, 17]"
9,14:33,16:59,"[2, 7, 10, 19]","[2, 3, 4, 16, 18]"
10,11:30,16:35,"[2, 9, 11, 16, 17, 20]","[3, 5, 12]"
11,11:51,17:19,"[4, 5, 7, 12, 14, 16]","[1, 2, 5, 7, 19]"
12,11:04,16:58,"[2, 5, 12, 19]","[3, 12, 14, 16]"
13,14:59,17:11,"[2, 12, 13, 15, 17, 20]","[3, 4, 7, 11, 14, 19]"
14,17:32,12:52,"[4, 5, 13, 19]","[2, 4, 6, 7, 13, 17]"
15,17:23,17:32,"[8, 10, 13, 15, 18]","[2, 4, 6, 10, 13, 18]"
16,17:06,15:47,"[4, 10, 14, 18]","[1, 2, 7, 15, 19, 20]"
17,14:48,17:32,"[4, 9, 12, 16]","[4, 5, 8, 11, 12]"
18,14:35,13:12,"[5, 7, 11, 14, 15]","[3, 9, 10, 12, 18]"
19,13:11,12:22,"[1, 11, 13, 19]","[3, 5, 6, 12]"
20,17:06,11:42,"[6, 11, 17, 19]","[7, 16, 17]"
21,12:26,13:15,"[1, 5, 8, 12, 15]","[5, 6, 15, 16, 17, 18]"
22,11:59,14:02,"[1, 5, 6, 20]","[3, 5, 7, 11, 15, 20]"
23,16:21,14:05,"[11, 14, 20]","[4, 13, 14, 15, 17]"
24,14:17,15:49,"[1, 4, 9, 17]","[3, 4, 11]"
25,13:13,12:48,"[8, 9, 12, 16]","[6, 10, 13]"
26,13:03,13:40,"[6, 15, 17]","[8, 12, 15, 20]"
27,16:21,13:16,"[5, 7, 15]","[3, 8, 9, 16, 17]"
28,15:36,15:12,"[1, 15, 17, 18]","[3, 5, 6, 14, 16, 17]"
29,15:46,11:30,"[10, 11, 12, 13]","[1, 6, 18]"
30,12:30,13:24,"[1, 2, 10, 12, 13, 15]","[1, 5, 6, 17, 18]"
31,15:45,13:14,"[6, 9, 10, 12, 15, 16]","[7, 8, 9]"
32,16:46,14:22,"[1, 2, 5, 13]","[11, 14, 15, 16]"
33,13:21,11:25,"[4, 6, 12]","[2, 4, 12, 17]"
34,11:01,12:17,"[4, 6, 8]","[5, 6, 14, 17]"
35,14:38,13:04,"[3, 10, 13, 14]","[6, 9, 11, 12, 13]"
36,12:57,15:09,"[2, 5, 7, 12, 13, 20]","[1, 2, 10, 13, 20]"
37,13:47,13:29,"[1, 2, 7, 16, 17]","[2, 8, 15]"
38,16:55,13:15,"[2, 15, 17, 19]","[1, 2, 4, 7, 12, 13]"
39,13:49,15:36,"[3, 9, 11, 18]","[1, 3, 5, 8, 11, 12]"
40,15:03,14:55,"[7, 13, 15]","[3, 7, 9, 17]"
41,11:29,15:36,"[2, 4, 10]","[2, 3, 17]"
42,13:09,15:56,"[4, 8, 9, 12, 13, 14]","[4, 9, 11, 15, 16, 20]"
43,16:50,16:21,"[13, 15, 19, 20]","[10, 14, 15, 20]"
44,11:59,15:37,"[5, 15, 16, 18]","[6, 7, 10, 13, 15]"
45,14:00,11:17,"[5, 7, 8, 15, 17]","[1, 7, 8, 18]"
46,11:46,14:39,"[5, 7, 9]","[4, 14, 15, 16, 19, 20]"
47,16:32,15:41,"[5, 7, 8, 13, 15, 16]","[5, 9, 10, 13, 17]"
48,14:04,12:36,"[8, 9, 12, 16]","[4, 6, 7, 11, 14, 15]"
49,11:45,13:53,"[5, 14, 20]","[1, 6, 11, 14, 16, 19]"
50,14:30,12:35,"[2, 9, 10, 13, 14, 20]","[2, 7, 9, 12, 15, 17]"
51,12:14,16:40,"[7, 10, 13, 14, 20]","[9, 11, 13, 14, 17, 18]"
52,13:11,13:48,"[10, 17, 19]","[1, 10, 12, 13, 15]"
53,15:12,16:45,"[5, 9, 10, 16, 19, 20]","[2, 9, 19]"
54,11:57,15:49,"[2, 3, 9, 10, 19]","[2, 4, 10, 14, 17, 19]"
55,14:50,12:47,"[7, 11, 15, 19]","[2, 7, 12, 19]"
56,11:04,11:17,"[3, 8, 11, 13, 16, 20]","[4, 6, 13, 15, 17, 20]"
57,15:17,14:30,"[4, 10, 14]","[3, 8, 10]"
58,13:30,16:13,"[5, 6, 12, 14, 20]","[12, 14, 17]"
59,11:33,12:55,"[3, 10, 15, 17]","[1, 10, 18, 20]"
60,13:45,14:19,"[8, 11, 19]","[7, 9, 16]"
61,14:23,12:52,"[7, 14, 17]","[1, 4, 8, 9, 11, 19]"
62,13:12,17:37,"[7, 11, 13, 15]","[3, 12, 13, 14, 17, 18]"
63,14:34,17:19,"[6, 10, 12]","[1, 4, 7, 13, 16]"
64,14:05,17:09,"[7, 11, 20]","[2, 5, 19, 20]"
65,15:04,12:26,"[1, 5, 10, 11, 14, 17]","[2, 6, 10, 15]"
66,15:19,15:07,"[9, 11, 14, 15]","[8, 11, 13, 15, 18]"
67,13:18,14:44,"[5, 11, 15, 17, 18, 19]","[8, 15, 16, 19, 20]"
68,14:05,16:59,"[12, 15, 16, 17]","[1, 6, 8, 10, 14, 17]"
69,13:03,15:53,"[3, 9, 18]","[1, 5, 10, 17, 18]"
70,16:33,13:44,"[9, 11, 19]","[4, 5, 11, 13, 19]"
71,14:50,14:39,"[2, 4, 6, 12, 15, 17]","[1, 2, 5, 13, 14, 20]"
72,14:31,15:20,"[1, 7, 15, 18]","[1, 2, 3, 4, 7, 14]"
73,16:19,12:34,"[1, 7, 13, 14, 15]","[3, 6, 7, 13, 15]"
74,16:56,12:05,"[6, 9, 11]","[3, 4, 10, 15]"
75,15:44,11:22,"[1, 9, 15]","[6, 16, 18, 20]"
76,14:26,15:20,"[9, 13, 20]","[6, 12, 16, 18, 20]"
77,15:15,11:56,"[1, 12, 14, 17, 18]","[4, 8, 19]"
78,11:46,11:56,"[1, 6, 17, 19]","[12, 13, 18]"
79,12:22,14:34,"[8, 13, 15, 18]","[3, 6, 17]"
80,12:56,16:27,"[3, 8, 16]","[4, 5, 14, 17, 20]"
81,12:50,14:33,"[6, 9, 12, 19]","[9, 12, 13]"
82,11:10,12:47,"[4, 9, 17, 19]","[9, 16, 18, 20]"
83,11:30,17:21,"[3, 4, 7, 13, 16, 19]","[3, 8, 20]"
84,13:04,13:55,"[5, 8, 10, 17]","[2, 7, 9, 16, 20]"
85,12:34,14:38,"[3, 6, 9, 19]","[8, 9, 11, 14, 18]"
86,16:46,15:56,"[4, 11, 13, 15, 19]","[2, 4, 5, 7, 12, 14]"
87,15:18,17:07,"[5, 6, 7, 13]","[13, 15, 17, 18]"
