student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,12:29,16:05,"[4, 8, 17, 20]","[3, 9, 10]"
2,12:11,11:14,"[10, 13, 15]","[4, 8, 9, 11, 12, 13]"
3,11:11,14:39,"[5, 6, 9, 12, 17]","[6, 9, 18]"
4,13:36,12:30,"[1, 3, 4, 20]","[1, 3, 7, 9, 11]"
5,13:23,12:51,"[13, 15, 19, 20]","[4, 6, 12, 16, 17, 19]"
6,17:26,15:40,"[7, 9, 15]","[7, 10, 16, 17, 20]"
7,17:16,11:58,"[1, 3, 4, 9]","[3, 4, 6, 14, 17, 19]"
8,15:11,13:08,"[6, 14, 16, 18]","[10, 13, 14, 15, 16, 20]"
9,15:57,15:21,"[4, 9, 16]","[8, 13, 15, 16, 20]"
10,17:36,15:17,"[3, 5, 19]","[9, 16, 19]"
11,11:21,16:13,"[1, 13, 15]","[1, 9, 12, 14, 16, 19]"
12,15:32,11:33,"[2, 7, 10, 12, 17]","[4, 9, 13, 16, 18]"
13,17:27,17:14,"[2, 4, 7, 10]","[1, 10, 12, 17, 19]"
14,13:28,11:51,"[2, 4, 5, 9]","[1, 7, 8, 9]"
15,17:36,12:42,"[6, 7, 8, 9, 17, 20]","[2, 10, 11, 12, 18]"
16,12:15,17:09,"[6, 17, 20]","[7, 8, 12, 13, 16, 18]"
17,13:18,14:16,"[11, 16, 18, 20]","[2, 3, 8, 11, 14, 16]"
18,14:28,11:18,"[4, 5, 7, 9]","[2, 5, 7, 9]"
19,17:39,16:01,"[5, 13, 15, 16, 18]","[2, 4, 9]"
20,12:55,15:30,"[5, 12, 14, 15, 18]","[1, 3, 5, 6, 8, 12]"
21,15:49,13:02,"[2, 14, 18, 19, 20]","[9, 11, 15, 16]"
22,11:33,16:02,"[2, 3, 4, 12, 18]","[1, 2, 3, 4, 6, 14]"
23,14:37,15:59,"[2, 5, 10, 13, 19]","[1, 5, 15]"
24,15:08,13:38,"[1, 10, 15, 16, 17]","[3, 8, 9, 10, 19]"
25,12:31,17:12,"[1, 8, 17, 18]","[1, 4, 12]"
