student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,11:05,14:00,"[2, 3, 13]","[5, 8, 17, 19]"
2,15:47,17:09,"[1, 2, 3, 11, 18, 19]","[1, 2, 5]"
3,14:42,14:31,"[3, 10, 11, 17, 18]","[12, 13, 16]"
4,17:20,16:34,"[3, 5, 15, 16, 18, 20]","[4, 8, 11, 14, 17]"
5,16:53,13:29,"[5, 9, 15]","[3, 4, 11, 12, 20]"
6,11:58,13:20,"[6, 10, 13, 15]","[4, 7, 8, 12, 19, 20]"
7,11:04,14:32,"[3, 4, 10, 11, 12]","[6, 12, 17, 18]"
8,13:33,15:47,"[6, 18, 19]","[3, 4, 7, 11, 13]"
9,11:10,13:11,"[1, 6, 10, 13, 17, 19]","[2, 7, 8]"
10,14:44,15:44,"[3, 6, 12, 13, 15]","[5, 9, 13, 18]"
11,14:16,16:55,"[2, 4, 5, 10, 13, 16]","[2, 4, 7, 11, 13]"
12,16:09,14:29,"[2, 9, 11, 13, 17, 20]","[8, 9, 10, 13, 16]"
13,16:03,15:05,"[1, 2, 8, 10, 18]","[11, 13, 20]"
14,12:13,17:10,"[2, 9, 16, 17, 20]","[2, 10, 11, 14, 18]"
15,11:31,16:10,"[1, 3, 5, 7, 12, 20]","[1, 6, 10, 13, 18]"
16,12:58,16:55,"[3, 4, 8, 12, 18, 20]","[1, 2, 5, 7, 14]"
17,13:40,14:57,"[5, 9, 11, 13, 16, 20]","[4, 6, 10]"
18,12:06,16:00,"[6, 8, 10, 11]","[10, 11, 12]"
19,14:37,13:57,"[3, 9, 16, 18, 19, 20]","[8, 14, 16, 17, 19, 20]"
20,15:59,16:56,"[3, 6, 14, 19]","[5, 8, 14]"
21,12:50,15:36,"[2, 3, 5, 11, 14, 20]","[3, 7, 20]"
22,12:10,14:39,"[2, 4, 5, 11, 17, 19]","[7, 9, 12]"
23,17:02,11:46,"[5, 10, 14, 15, 16, 20]","[8, 10, 11, 12, 14]"
24,12:44,16:51,"[1, 6, 7, 8, 12, 16]","[2, 3, 5, 10, 11, 18]"
25,11:58,17:13,"[1, 5, 6, 7, 8, 15]","[1, 4, 8, 12]"
26,16:26,16:31,"[7, 9, 11, 13, 16, 19]","[10, 13, 17]"
