student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,12:02,13:56,"[5, 10, 15, 16, 18]","[8, 11, 13, 15, 16]"
2,14:38,15:19,"[2, 7, 13, 16, 18, 19]","[3, 15, 18, 20]"
3,13:46,14:06,"[9, 10, 11, 14, 17, 18]","[4, 5, 9]"
4,12:09,15:54,"[9, 15, 19]","[1, 2, 13]"
5,14:29,15:21,"[1, 8, 9, 12]","[1, 5, 6, 7, 8, 13]"
6,16:46,15:56,"[6, 8, 13, 15, 19]","[1, 8, 16, 18, 20]"
7,17:20,15:02,"[8, 11, 12, 13, 14, 18]","[1, 15, 16]"
8,15:11,13:57,"[7, 10, 12, 16]","[2, 3, 10]"
9,11:41,16:33,"[6, 8, 15, 16, 17]","[10, 11, 12, 17, 19]"
10,14:57,13:19,"[2, 4, 9, 20]","[11, 13, 14]"
11,13:53,13:53,"[5, 11, 12, 13, 14]","[4, 5, 14, 16, 18, 19]"
12,14:10,13:37,"[5, 9, 11, 15, 18, 20]","[5, 9, 11, 14, 17, 18]"
13,16:48,16:24,"[4, 7, 10, 15]","[4, 5, 6, 8, 19]"
14,14:43,11:56,"[5, 7, 9, 11, 18]","[6, 7, 9, 11, 14, 19]"
15,11:42,16:08,"[2, 3, 17]","[1, 6, 10, 15, 16]"
16,14:33,14:32,"[2, 3, 8, 11, 15, 17]","[6, 13, 16]"
17,14:50,11:12,"[2, 4, 7, 14, 15, 19]","[8, 10, 13, 19]"
18,12:10,12:58,"[2, 12, 18]","[1, 5, 8, 13, 14]"
19,15:38,16:40,"[1, 3, 6, 14, 17]","[1, 8, 12, 13, 18]"
20,11:24,12:29,"[2, 4, 6, 9, 16, 18]","[3, 7, 8, 11, 19]"
21,16:01,12:56,"[1, 9, 11, 15, 16, 20]","[2, 6, 11, 13, 17, 18]"
22,15:53,11:54,"[6, 12, 14, 15, 18, 19]","[4, 7, 9, 13, 14, 19]"
23,16:07,16:11,"[2, 14, 16]","[5, 7, 10, 12]"
24,17:28,14:22,"[2, 13, 14, 17]","[4, 10, 12]"
25,12:50,15:20,"[10, 12, 20]","[9, 10, 11, 12, 13, 17]"
26,15:58,12:13,"[6, 9, 13]","[4, 5, 10, 11, 13, 19]"
