student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,15:18,15:24,"[5, 6, 10, 16, 17]","[2, 6, 9, 14]"
2,11:27,11:35,"[4, 7, 16, 19]","[5, 10, 18]"
3,12:05,17:16,"[3, 4, 11, 12, 16]","[3, 6, 16]"
4,16:00,14:16,"[1, 8, 12]","[1, 10, 18]"
5,17:04,12:26,"[10, 12, 13, 14, 15, 18]","[1, 4, 9, 10, 12, 13]"
6,15:00,14:43,"[2, 7, 8, 10]","[1, 3, 4, 12]"
7,12:33,13:54,"[1, 11, 13, 20]","[1, 14, 20]"
8,16:02,14:02,"[3, 7, 10, 12, 18]","[1, 14, 15]"
9,16:42,14:40,"[4, 12, 14, 17]","[3, 11, 16, 17]"
10,14:34,12:53,"[3, 12, 13, 14, 15, 20]","[2, 3, 8, 12, 16, 17]"
11,11:19,13:30,"[2, 13, 15]","[6, 7, 11, 14]"
12,14:53,11:43,"[5, 6, 9, 12, 14, 17]","[7, 8, 9, 13, 15]"
13,15:30,11:07,"[3, 5, 8, 11, 20]","[5, 6, 10, 11, 16, 18]"
14,12:56,11:32,"[10, 13, 15, 16, 19]","[3, 4, 7, 8, 9, 12]"
15,11:05,12:50,"[2, 17, 19, 20]","[2, 5, 6, 9, 10, 11]"
16,15:27,15:52,"[2, 8, 10, 13, 14]","[1, 4, 7]"
17,16:59,16:26,"[1, 5, 15]","[2, 3, 5, 10, 20]"
18,16:20,13:48,"[3, 4, 8, 9, 12, 16]","[1, 2, 9, 13, 14, 17]"
19,15:57,15:28,"[4, 7, 12, 16, 17, 18]","[4, 5, 7]"
20,17:07,12:54,"[4, 10, 17]","[2, 5, 7, 11, 13, 14]"
21,15:44,14:13,"[1, 3, 8, 14, 15]","[3, 4, 9, 13, 16, 20]"
22,16:13,15:12,"[7, 9, 14, 17]","[1, 2, 3, 9, 12, 16]"
23,15:23,16:37,"[1, 2, 6, 9, 11, 19]","[3, 8, 10, 11, 13, 18]"
24,12:06,15:49,"[7, 16, 18]","[10, 11, 15, 18]"
25,14:43,11:02,"[1, 3, 4, 7, 13, 14]","[3, 6, 13, 14, 17, 19]"
26,11:09,15:24,"[1, 2, 10, 12, 14, 18]","[7, 12, 14, 15, 16]"
27,13:01,12:44,"[6, 7, 8, 10, 12, 15]","[6, 11, 12]"
28,17:31,15:38,"[3, 8, 10, 12, 14]","[11, 12, 15, 16]"
29,11:59,12:38,"[3, 8, 17]","[6, 10, 15, 16, 17, 20]"
30,17:37,12:47,"[4, 10, 15]","[2, 3, 5, 13, 19]"
31,17:05,16:30,"[1, 6, 7, 14, 16, 17]","[3, 4, 5, 8, 18, 19]"
32,12:48,14:46,"[1, 3, 4, 17, 18]","[2, 12, 13, 14]"
33,17:34,15:58,"[6, 7, 8, 9, 12, 14]","[3, 4, 13, 15, 19]"
34,14:44,16:45,"[4, 5, 10, 13, 17]","[7, 8, 9]"
35,15:53,15:42,"[2, 6, 17, 19]","[2, 3, 4]"
36,14:30,12:46,"[3, 8, 12, 17, 18]","[2, 12, 15, 17, 18]"
37,11:20,16:15,"[10, 12, 14, 18, 20]","[3, 9, 10, 14, 20]"
38,11:02,13:16,"[6, 8, 10]","[5, 7, 8, 12, 16]"
39,14:00,14:58,"[4, 6, 9, 13, 17, 18]","[5, 9, 13, 16, 18, 20]"
40,17:23,13:21,"[6, 8, 10, 13]","[4, 6, 11, 15, 18, 20]"
41,16:57,11:23,"[7, 10, 14]","[1, 3, 6, 17, 18]"
42,13:53,11:23,"[3, 7, 13, 20]","[4, 6, 9, 11, 14, 15]"
43,17:06,12:03,"[2, 3, 16, 19, 20]","[8, 10, 15, 16, 17, 20]"
44,16:02,15:43,"[9, 12, 16]","[1, 7, 11]"
45,17:08,15:55,"[10, 11, 12, 14, 20]","[4, 5, 6, 7, 13, 19]"
46,16:37,16:10,"[12, 13, 16]","[1, 5, 9, 12, 15]"
47,16:48,16:13,"[1, 6, 13, 14, 15]","[6, 15, 16]"
48,13:15,13:50,"[1, 3, 11, 12]","[6, 11, 19]"
49,13:39,12:35,"[4, 6, 9, 14]","[15, 16, 18]"
50,17:21,14:39,"[5, 12, 19]","[7, 12, 13, 16]"
51,11:31,14:05,"[2, 10, 16]","[4, 5, 12]"
52,14:30,13:00,"[8, 11, 12, 16]","[1, 4, 7, 9, 10]"
53,13:46,14:02,"[1, 6, 7, 8, 10, 20]","[1, 8, 9, 10, 15]"
54,14:40,14:55,"[1, 5, 7, 14, 16, 19]","[7, 10, 20]"
55,11:15,12:10,"[1, 7, 13, 19, 20]","[4, 6, 8, 17, 20]"
56,16:47,15:46,"[3, 7, 10, 14, 16, 19]","[1, 9, 14, 15, 20]"
57,17:15,11:50,"[4, 16, 19]","[7, 8, 13]"
58,13:06,14:34,"[6, 7, 16]","[5, 6, 9, 11, 16, 17]"
59,12:44,16:07,"[7, 13, 16]","[4, 7, 8, 14, 16]"
60,16:57,16:27,"[2, 6, 9, 11, 16, 18]","[2, 12, 17, 18, 19, 20]"
61,12:07,16:29,"[9, 11, 17, 19]","[12, 17, 18]"
62,14:04,17:11,"[4, 7, 11, 12, 13, 18]","[1, 2, 15, 17, 18, 20]"
63,16:04,15:17,"[3, 6, 7, 10, 11]","[3, 8, 10, 12, 16, 20]"
64,16:21,15:00,"[4, 10, 11, 12]","[11, 12, 17, 18]"
65,16:17,17:28,"[1, 3, 11]","[8, 10, 16]"
66,13:14,14:05,"[4, 5, 11, 12, 13]","[2, 3, 10, 19]"
67,13:42,17:16,"[1, 4, 7, 20]","[6, 15, 18]"
68,13:19,15:42,"[2, 9, 13, 14, 17]","[6, 17, 19]"
69,16:07,17:27,"[3, 8, 16]","[3, 5, 8, 12, 13, 14]"
70,16:52,12:52,"[1, 5, 9, 15, 19, 20]","[14, 15, 17]"
71,16:45,14:10,"[6, 7, 8, 10, 18]","[10, 11, 12, 13, 14]"
72,13:53,11:48,"[2, 11, 13]","[14, 16, 19]"
73,14:11,14:54,"[4, 10, 13, 18, 19, 20]","[4, 5, 14, 17]"
74,15:19,15:05,"[2, 3, 6, 16, 17]","[6, 13, 16, 20]"
75,11:25,11:07,"[5, 6, 12, 13, 14, 17]","[7, 13, 14, 16]"
76,11:53,12:47,"[2, 6, 7, 14]","[2, 4, 7, 8]"
77,16:23,12:05,"[4, 8, 9, 14, 17]","[2, 6, 7, 20]"
78,14:00,11:16,"[4, 5, 9, 16, 18]","[8, 9, 11, 13, 18]"
79,14:11,14:48,"[6, 10, 16]","[9, 10, 15, 19]"
80,13:58,15:16,"[7, 13, 16, 18]","[1, 5, 6, 16, 19]"
81,15:10,14:15,"[7, 10, 11, 16, 18]","[2, 3, 8, 9, 12, 17]"
