student_id,arrival_time_day_1,arrival_time_day_2,preference_day_1,preference_day_2
1,13:20,14:18,"[2, 4, 7, 12, 13, 17]","[10, 17, 19]"
2,11:49,16:27,"[4, 5, 9, 11, 14, 20]","[1, 4, 9, 10, 11, 19]"
3,11:59,12:40,"[3, 4, 7, 18, 20]","[1, 3, 4, 13, 14, 15]"
4,13:14,11:05,"[4, 13, 14, 19]","[10, 15, 19]"
5,15:57,17:28,"[6, 14, 17]","[4, 8, 18, 19]"
6,13:26,12:01,"[4, 5, 7, 13, 16, 18]","[1, 15, 16, 20]"
7,12:46,17:31,"[4, 12, 16, 17]","[1, 3, 6, 8, 14, 18]"
8,16:55,15:41,"[1, 4, 5, 9, 13, 15]","[6, 10, 13, 15, 16]"
9,13:05,11:56,"[2, 3, 7, 10, 14, 15]","[3, 4, 15, 17]"
10,16:20,13:17,"[1, 6, 9, 14, 15]","[3, 5, 6, 14]"
11,13:00,15:19,"[4, 7, 10, 15, 20]","[3, 14, 16]"
12,12:24,12:15,"[1, 5, 13]","[2, 10, 19, 20]"
13,16:21,11:21,"[9, 12, 18, 19]","[7, 9, 11, 17]"
14,14:29,13:14,"[1, 2, 3, 7, 9]","[7, 10, 17]"
15,16:15,12:17,"[5, 9, 11, 15, 17]","[10, 17, 18, 19]"
16,15:32,15:42,"[2, 5, 8, 14, 15, 16]","[4, 9, 17, 19]"
17,15:39,12:09,"[11, 12, 13, 15]","[4, 6, 11, 15]"
18,13:59,16:23,"[2, 14, 15, 17, 20]","[3, 11, 12, 14, 15, 19]"
19,12:55,13:24,"[2, 9, 10, 12]","[2, 3, 6, 8, 9, 13]"
20,14:07,13:51,"[6, 16, 18]","[3, 4, 17, 20]"
21,17:35,13:02,"[2, 5, 11, 14, 19, 20]","[2, 5, 7, 8, 9, 18]"
22,14:06,17:08,"[4, 5, 8, 10, 15, 19]","[3, 10, 15]"
23,17:34,15:49,"[8, 13, 18, 19]","[4, 5, 8, 9, 12, 15]"
24,11:02,16:09,"[2, 8, 10, 15, 18]","[4, 15, 19]"
25,16:58,17:33,"[3, 5, 7, 16, 20]","[9, 13, 17]"
26,15:23,12:17,"[2, 12, 14, 15, 16, 17]","[1, 8, 10, 19]"
27,16:13,11:27,"[4, 8, 18]","[5, 13, 14]"
28,11:05,17:35,"[5, 8, 18]","[6, 15, 16, 20]"
29,12:26,13:06,"[3, 9, 13]","[1, 3, 15, 19]"
30,14:14,15:52,"[3, 6, 8, 9, 16]","[1, 9, 13, 14, 15, 17]"
31,13:14,12:29,"[4, 5, 6]","[1, 9, 11, 14, 16, 20]"
32,14:30,11:05,"[3, 6, 8, 10]","[1, 10, 18]"
33,14:21,13:12,"[2, 3, 4]","[3, 15, 18]"
34,14:48,15:55,"[2, 3, 13, 16]","[5, 9, 10, 11, 12]"
35,11:23,13:05,"[2, 4, 6, 11, 12, 20]","[4, 9, 12, 15, 16]"
36,13:16,17:25,"[7, 18, 19]","[2, 6, 9, 19, 20]"
37,11:38,14:52,"[1, 7, 11, 13, 16, 18]","[1, 3, 6, 8, 16, 20]"
38,14:30,16:45,"[6, 13, 18]","[3, 4, 6, 7, 9]"
39,15:15,15:29,"[14, 16, 17]","[3, 7, 14, 17, 18, 20]"
40,16:40,12:22,"[7, 12, 20]","[5, 7, 11, 17, 19]"
41,14:11,11:43,"[1, 2, 9, 10]","[6, 14, 15, 18]"
42,12:23,13:28,"[1, 3, 13, 17, 19]","[15, 19, 20]"
43,17:13,12:25,"[9, 11, 13, 15, 17, 19]","[4, 5, 13, 16, 18]"
44,15:08,14:32,"[2, 5, 7, 8, 13, 20]","[3, 4, 5, 12, 16]"
45,17:08,16:38,"[4, 12, 13, 17]","[2, 5, 16, 18, 19]"
46,15:09,15:19,"[1, 6, 11, 16]","[5, 15, 16]"
47,17:21,16:05,"[5, 9, 10, 11, 17]","[1, 8, 10, 13, 16, 20]"
